Time,A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Return RH,CO2 [ppm],TVOC [ug/m3],Thermostat,SV3,SV2 New,SV3 New,Return,Bath2 SV,BGlobe,Heater 1,Humidifier 2,Total [V],Diffuse [V],Kitchen Pyranometer [V],Living Room Pyranometer [V],Master Bedroom Pyranometer [V],Bedroom2 Pyranometer [V],Bedroom3 Pyranometer [V],Total [W/m2],Diffuse [W/m2],Kitchen Pyranometer [W/m2],Living Room Pyranometer [W/m2],Master Bedroom Pyranometer [W/m2],Bedroom2 Pyranometer [W/m2],Bedroom3 Pyranometer [W/m2],SV1 RH[%],TStatRH[%],SV2 RH[%],SV3 RH[%],SV4 RH [%],SV5 RH [%],SV9 RH [%],SV6 RH [%]
7/16/2024 11:28:00 PM,25.051870,25.253916,27.320407,24.394171,24.602903,27.331328,23.790572,24.177788,27.039791,23.791489,23.876062,26.785433,24.204584,24.389821,23.831371,24.395544,25.263903,24.548144,24.706482,24.836178,26.541812,23.592421,24.681545,27.028797,24.104197,24.435766,26.862804,23.977737,24.011188,26.794705,23.399989,23.885849,27.498035,24.407415,24.561451,22.997245,-56738.491392,23.026404,27.181338,23.595894,24.084073,27.070263,24.079492,24.312404,26.931382,23.722228,23.950504,26.897680,24.271227,24.051581,23.918691,23.527134,22.729492,23.652568,23.392490,23.298653,23.060648,22.903367,19.029376,23.615194,0,0,0.006714,0.003759,-1.450036,-1.168667,-0.908310,-0.730033,-0.559964,6.713918,3.759048,0.000000,0.000000,0.000000,0.000000,0.000000,56.937240,56.142205,65.701322,66.684262,54.735182,55.602490,55.354041,58.342576,59.050454,393.167667,786.255845
7/16/2024 11:28:30 PM,25.044871,25.249661,27.311166,24.394945,24.600016,27.325727,23.787451,24.182457,27.037602,23.779199,23.876379,26.785748,24.200549,24.381896,23.826646,24.386246,25.257626,24.556505,24.681438,24.824407,26.529399,23.572822,24.673888,27.024593,24.088972,24.438864,26.849261,23.962737,23.995731,26.794599,23.385888,23.884596,27.495040,24.392725,24.540816,22.973786,-56734.542967,23.010063,27.171513,23.587371,24.067769,27.060207,24.081056,24.297711,26.920641,23.710038,23.945653,26.889215,24.262691,24.025401,23.887461,23.543124,22.705077,23.675662,23.360308,23.307079,23.108104,22.905370,19.035101,23.613984,1,1,0.003431,0.002446,-1.478271,-1.204125,-0.950007,-0.775341,-0.608884,3.430730,2.445773,0.000000,0.000000,0.000000,0.000000,0.000000,57.002872,56.109388,65.799771,66.946793,54.866448,55.307143,55.747837,58.670740,59.280169,398.877714,791.572094
7/16/2024 11:29:00 PM,25.041625,25.247331,27.303158,24.384827,24.589674,27.321132,23.776862,24.170502,27.028451,23.776174,23.872896,26.780464,24.196382,24.382309,23.813536,24.391466,25.259172,24.540889,24.688476,24.816805,26.522963,23.558779,24.664682,27.020441,24.093499,24.428966,26.843968,23.968640,23.995676,26.785889,23.393634,23.885229,27.491750,24.400402,24.548720,22.983324,-56734.667952,23.018911,27.167994,23.584054,24.069496,27.063062,24.076139,24.304475,26.920535,23.710161,23.934548,26.887516,24.253013,24.028547,23.892442,23.510267,22.691920,23.596954,23.352447,23.299217,23.064197,22.887396,19.048006,23.599935,0,0,0.006057,0.003431,-1.419502,-1.141745,-0.887298,-0.711976,-0.542563,6.057280,3.430730,0.000000,0.000000,0.000000,0.000000,0.000000,56.740341,56.339103,65.701322,66.881160,54.833632,55.668123,55.354041,58.441025,59.214536,392.380075,794.722465
7/16/2024 11:29:30 PM,25.041690,25.239398,27.297989,24.382374,24.581958,27.311640,23.777614,24.171941,27.033296,23.771196,23.866544,26.785995,24.195301,24.380771,23.806037,24.385579,25.264067,24.542130,24.700469,24.829252,26.532176,23.555206,24.677362,27.023269,24.085349,24.433641,26.854541,23.968278,24.002876,26.788263,23.381801,23.879597,27.492169,24.407234,24.555091,22.986043,-56734.019959,23.021401,27.171827,23.589751,24.066024,27.055286,24.087099,24.298485,26.918222,23.711271,23.941387,26.887936,24.230198,23.947524,23.886798,23.514251,22.723709,23.591307,23.301596,23.272455,22.994029,22.887252,19.031189,23.586720,1,1,0.002446,0.002774,-1.446096,-1.167682,-0.913235,-0.738570,-0.568829,2.445773,2.774092,0.000000,0.000000,0.000000,0.000000,0.000000,56.904423,56.339103,66.095118,67.110875,54.800815,55.077428,55.058693,58.605107,59.214536,395.136649,790.981400
7/16/2024 11:30:00 PM,25.022109,25.226680,27.296703,24.384743,24.577690,27.306942,23.759814,24.166982,27.014251,23.759585,23.863873,26.771269,24.190114,24.367344,23.804741,24.382225,25.250065,24.528106,24.679129,24.813179,26.518439,23.547117,24.660368,27.009319,24.077268,24.423506,26.841269,23.955613,23.983796,26.774078,23.366596,23.870825,27.503347,24.410930,24.551921,22.977122,-56732.894483,23.015924,27.175729,23.587491,24.065599,27.065563,24.078199,24.294855,26.927136,23.711763,23.939358,26.883642,24.218025,23.959633,23.862012,23.479583,22.698862,23.578659,23.323359,23.273338,22.982284,22.894336,19.044120,23.584392,0,0,0.006386,0.006057,-1.590228,-1.295398,-1.024535,-0.840677,-0.669623,6.385599,6.057280,0.000000,0.000000,0.000000,0.000000,0.000000,57.068505,56.175021,66.160751,67.012425,54.702366,56.455716,55.157143,58.572291,59.181720,397.105630,793.541076
7/16/2024 11:30:30 PM,25.034885,25.244479,27.292354,24.384717,24.590707,27.304868,23.778355,24.171765,27.039951,23.770562,23.878515,26.774432,24.193981,24.381512,23.813654,24.377849,25.255068,24.533117,24.681393,24.805607,26.513401,23.537231,24.668352,27.008612,24.085491,24.419820,26.846256,23.954443,23.982626,26.772688,23.360378,23.868280,27.494311,24.382377,24.551297,22.967540,-56729.165203,23.006573,27.158039,23.571043,24.064058,27.050828,24.063371,24.286446,26.906704,23.704490,23.921776,26.878239,24.219025,24.008061,23.876075,23.481961,22.690905,23.593648,23.353269,23.259424,23.012446,22.910036,19.055319,23.585622,1,1,0.004087,0.006386,-1.523251,-1.245494,-0.985794,-0.808173,-0.638761,4.087367,6.385599,0.000000,0.000000,0.000000,0.000000,0.000000,57.068505,56.207837,65.799771,66.749894,54.932081,56.061919,55.321224,58.736373,59.017638,396.121140,796.494548
7/16/2024 11:31:00 PM,25.018063,25.215324,27.278114,24.361920,24.578447,27.289036,23.752320,24.151478,27.009768,23.755758,23.848359,26.763366,24.184687,24.363980,23.793351,24.369246,25.249912,24.532073,24.676460,24.814856,26.511449,23.550174,24.653809,27.005068,24.091776,24.428160,26.842483,23.962334,23.987767,26.769142,23.363919,23.861505,27.463450,24.382906,24.544502,22.960494,-56726.225943,22.991950,27.161296,23.566528,24.040533,27.037923,24.059777,24.274152,26.890152,23.688054,23.917722,26.862596,24.207787,23.950077,23.866892,23.454190,22.721215,23.567261,23.276388,23.233476,23.020236,22.886595,19.045346,23.580332,0,0,0.005401,0.002117,-1.438217,-1.163742,-0.909295,-0.734958,-0.564561,5.400643,2.117454,0.000000,0.000000,0.000000,0.000000,0.000000,56.937240,56.371919,66.160751,67.504671,54.964897,55.438408,55.386857,58.605107,59.214536,395.399180,794.427117
7/16/2024 11:31:30 PM,25.003878,25.223998,27.270140,24.366717,24.573860,27.282655,23.769043,24.159713,27.015677,23.758499,23.851328,26.768139,24.197044,24.366488,23.806635,24.361909,25.235616,24.525308,24.672442,24.805350,26.501294,23.525506,24.651393,27.005852,24.076987,24.423912,26.840534,23.956248,23.976412,26.761043,23.363103,23.857710,27.470987,24.389577,24.551629,22.969710,-56727.808558,23.005988,27.165880,23.575962,24.049271,27.050020,24.061870,24.285175,26.902708,23.697715,23.926004,26.869004,24.192729,23.984274,23.869241,23.462734,22.729542,23.543696,23.366157,23.257399,22.986542,22.896068,19.033131,23.580847,1,1,0.002117,0.006386,-1.539010,-1.253045,-0.992032,-0.816709,-0.645984,2.117454,6.385599,0.000000,0.000000,0.000000,0.000000,0.000000,56.937240,56.634450,66.160751,67.012425,54.932081,55.208693,55.354041,58.276943,59.017638,393.298933,795.116261
7/16/2024 11:32:00 PM,25.006451,25.217200,27.264964,24.360593,24.562704,27.287263,23.758557,24.168932,27.012319,23.758557,23.852990,26.765691,24.184277,24.370209,23.803942,24.375703,25.248602,24.537168,24.666683,24.807826,26.512194,23.526384,24.655700,27.004446,24.074427,24.428908,26.841860,23.952771,23.991952,26.775809,23.361457,23.852627,27.465879,24.381002,24.548091,22.968228,-56725.717881,22.988663,27.155534,23.563245,24.050540,27.044453,24.058100,24.283468,26.893723,23.688440,23.917879,26.860929,24.191261,24.016486,23.855626,23.426168,22.739097,23.583047,23.355051,23.264190,22.995862,22.890003,19.025627,23.580295,0,0,0.000804,0.003102,-1.415891,-1.141088,-0.887298,-0.712632,-0.543548,0.804179,3.102411,0.000000,0.000000,0.000000,0.000000,0.000000,57.101322,56.536001,65.996669,67.078058,54.932081,55.733755,55.649388,58.342576,58.984822,394.283423,802.106145
7/16/2024 11:32:30 PM,25.008984,25.219731,27.273401,24.358322,24.568901,27.278180,23.748947,24.154521,27.018257,23.752844,23.853238,26.756826,24.176279,24.362901,23.799835,24.374805,25.232308,24.511009,24.663410,24.813704,26.502553,23.525397,24.651971,26.995725,24.078482,24.422887,26.841109,23.960034,23.986155,26.764806,23.366435,23.849808,27.457685,24.371152,24.536185,22.949163,-56722.269747,22.977406,27.146424,23.545810,24.040455,27.023730,24.036789,24.262624,26.884152,23.677200,23.913519,26.848170,24.192607,23.953677,23.870493,23.463300,22.741365,23.628650,23.318542,23.268291,23.034404,22.898471,19.028377,23.579578,1,1,-0.004121,0.004744,-1.415234,-1.139775,-0.885328,-0.710006,-0.537639,-4.120604,4.744005,0.000000,0.000000,0.000000,0.000000,0.000000,57.232587,56.634450,66.324833,66.881160,54.899264,56.160368,55.550939,58.769189,59.181720,397.302528,801.515450
7/16/2024 11:33:00 PM,24.996522,25.205904,27.264867,24.340806,24.557114,27.272148,23.733701,24.142495,27.006303,23.751123,23.846017,26.752155,24.169063,24.353856,23.794447,24.366906,25.244811,24.522845,24.669294,24.808378,26.502032,23.515240,24.656481,26.994294,24.079790,24.425797,26.838538,23.958365,23.985631,26.766791,23.366140,23.851805,27.464621,24.373783,24.528288,22.958002,-56721.407668,22.967646,27.141074,23.554866,24.031862,27.024070,24.044462,24.266401,26.871511,23.676854,23.905611,26.854431,24.167810,23.911911,23.857139,23.471037,22.759452,23.595339,23.286816,23.268688,22.997378,22.883253,19.006316,23.564840,0,0,0.006386,0.017220,-1.445768,-1.161772,-0.899774,-0.719199,-0.544205,6.385599,17.220122,0.000000,0.000000,0.000000,0.000000,0.000000,57.363852,56.568817,66.226383,67.307773,55.096162,55.241510,55.321224,58.572291,59.148904,395.333547,805.551862
7/16/2024 11:33:30 PM,24.995170,25.207295,27.250551,24.345863,24.546149,27.268300,23.740827,24.146408,27.009510,23.749538,23.843516,26.759236,24.167021,24.363491,23.761917,24.360057,25.230529,24.508312,24.660714,24.800716,26.484141,23.512833,24.645842,26.989627,24.076698,24.414925,26.830453,23.947252,23.988266,26.750733,23.346065,23.843899,27.450003,24.380590,24.530058,22.947838,-56720.902175,22.968274,27.131226,23.548155,24.033633,27.028107,24.035237,24.266798,26.877372,23.683442,23.918383,26.854143,24.172926,23.865696,23.858821,23.457811,22.827750,23.584180,23.305709,23.235721,23.013528,22.875063,18.999911,23.571339,1,1,0.012952,0.009340,-1.560679,-1.268476,-0.999583,-0.817366,-0.643686,12.951977,9.340469,0.000000,0.000000,0.000000,0.000000,0.000000,56.970056,56.765716,66.521731,67.274956,55.063346,56.488532,55.321224,58.900454,59.345802,396.186772,804.764270
7/16/2024 11:34:00 PM,24.984228,25.194301,27.246715,24.340630,24.532451,27.264919,23.736734,24.147815,26.998159,23.743611,23.847445,26.739678,24.174154,24.355969,23.749342,24.366500,25.234315,24.499744,24.659928,24.800159,26.486093,23.503100,24.647116,26.995675,24.068810,24.413909,26.828988,23.953568,23.986792,26.762479,23.353996,23.851591,27.454671,24.371094,24.534754,22.942676,-56720.336929,22.970460,27.134758,23.539101,24.027109,27.013883,24.035127,24.266230,26.878401,23.675995,23.898795,26.848568,24.194876,23.890410,23.849388,23.442864,22.808879,23.568779,23.311638,23.205391,23.019690,22.875485,19.005431,23.559377,0,0,0.002117,-0.001822,-1.536384,-1.256328,-0.994986,-0.816381,-0.645655,2.117454,-1.822372,0.000000,0.000000,0.000000,0.000000,0.000000,56.904423,56.601634,66.390465,67.143691,55.063346,56.357266,55.321224,58.703556,59.312985,393.233300,807.323945
7/16/2024 11:34:30 PM,24.983951,25.207279,27.245529,24.330965,24.551855,27.264188,23.735310,24.142499,27.006307,23.749064,23.847167,26.753298,24.170899,24.356379,23.737831,24.368741,25.218331,24.491060,24.656051,24.792395,26.488840,23.504259,24.642094,26.987264,24.065157,24.418500,26.827634,23.950831,23.981993,26.751785,23.346666,23.833956,27.446031,24.362398,24.523086,22.933035,-56718.072929,22.971382,27.119057,23.536353,24.020698,27.005008,24.031695,24.252495,26.864058,23.664077,23.889403,26.834907,24.166377,23.841724,23.839433,23.443452,22.791322,23.570972,23.286757,23.238797,23.011783,22.880897,19.012972,23.553773,1,1,0.002446,-0.002807,-1.453648,-1.174248,-0.915533,-0.737585,-0.563904,2.445773,-2.807329,0.000000,0.000000,0.000000,0.000000,0.000000,57.331036,56.700083,66.488914,67.176507,54.932081,56.390083,55.550939,58.867638,59.378618,395.202282,808.800681
7/16/2024 11:35:00 PM,24.994570,25.193211,27.231976,24.337935,24.548295,27.254732,23.735641,24.140080,26.995479,23.736558,23.833517,26.742920,24.161381,24.346864,23.738850,24.362661,25.220376,24.499974,24.653294,24.780718,26.492248,23.504477,24.636134,26.984976,24.060106,24.420320,26.827622,23.945778,23.976940,26.753823,23.343443,23.837153,27.430609,24.356492,24.514893,22.926652,-56716.261031,22.955814,27.122517,23.536399,24.008372,27.011200,24.021889,24.246358,26.856361,23.657016,23.883720,26.838369,24.178908,23.861369,23.837763,23.414484,22.736585,23.571366,23.291969,23.224045,23.010341,22.859473,19.001791,23.542929,0,0,0.006386,0.005401,-1.435262,-1.155206,-0.896491,-0.717229,-0.543220,6.385599,5.400643,0.000000,0.000000,0.000000,0.000000,0.000000,57.232587,56.601634,66.292016,67.110875,55.063346,55.438408,55.616572,58.834822,59.444251,398.287019,804.370473
7/16/2024 11:35:30 PM,24.994673,25.191029,27.248236,24.338726,24.549313,27.247098,23.724740,24.131709,26.995582,23.727491,23.836371,26.749173,24.166295,24.339642,23.730701,24.357728,25.203677,24.492634,24.643669,24.776813,26.462602,23.479461,24.621474,26.970616,24.051385,24.401304,26.815763,23.929035,23.956761,26.736267,23.326219,23.821094,27.438360,24.351930,24.518343,22.922305,-56715.083042,22.956750,27.117754,23.524031,24.001287,26.998240,24.018241,24.240650,26.846812,23.652218,23.887403,26.820165,24.167020,23.992464,23.845348,23.417258,22.832392,23.563819,23.315624,23.224295,23.040667,22.864776,19.021495,23.553500,1,1,0.000804,0.003759,-1.480241,-1.197559,-0.935561,-0.755314,-0.582290,0.804179,3.759048,0.000000,0.000000,0.000000,0.000000,0.000000,57.363852,56.732899,66.226383,67.406222,55.063346,55.241510,55.518123,58.998904,59.444251,394.414689,803.582881
7/16/2024 11:36:00 PM,24.978033,25.187651,27.230991,24.331907,24.534946,27.243734,23.713787,24.116413,26.983110,23.727542,23.826107,26.731911,24.145273,24.330534,23.718601,24.355031,25.219847,24.486399,24.652993,24.777444,26.468244,23.488809,24.622333,26.963274,24.050412,24.407200,26.810013,23.934937,23.969536,26.739173,23.326163,23.816224,27.431103,24.358133,24.510355,22.926691,-56714.792370,22.946669,27.117093,23.520154,24.011389,27.003043,24.022387,24.247313,26.854805,23.649030,23.872988,26.835447,24.143520,23.971247,23.831000,23.399915,22.758291,23.525153,23.294377,23.182159,23.004254,22.846265,18.994726,23.537079,0,0,-0.002151,0.006386,-1.422457,-1.147326,-0.891894,-0.713289,-0.540922,-2.150691,6.385599,0.000000,0.000000,0.000000,0.000000,0.000000,57.265403,56.700083,66.324833,67.537487,55.096162,55.996286,55.485306,58.867638,59.444251,392.380075,805.551862
7/16/2024 11:36:30 PM,24.975944,25.187392,27.228457,24.323863,24.538348,27.238698,23.706649,24.114550,26.980347,23.722926,23.820347,26.728919,24.155091,24.325237,23.713756,24.353627,25.227306,24.494556,24.651538,24.779191,26.467934,23.491249,24.631175,26.965013,24.065678,24.416732,26.808109,23.950894,23.976557,26.736813,23.334340,23.823247,27.424200,24.356910,24.515769,22.921559,-56714.086108,22.947737,27.114966,23.518011,24.017038,27.010705,24.024140,24.239906,26.853588,23.651243,23.874971,26.828763,24.173512,23.949009,23.837405,23.430642,22.777116,23.561835,23.308361,23.197753,22.993681,22.852913,18.998419,23.545553,1,1,-0.006419,-0.000181,-1.496657,-1.217586,-0.959200,-0.782564,-0.612824,-6.418836,-0.180778,0.000000,0.000000,0.000000,0.000000,0.000000,57.495118,56.798532,66.226383,67.176507,55.128979,56.751063,55.780654,58.506658,59.378618,394.152158,811.557255
7/16/2024 11:37:00 PM,24.964711,25.181192,27.229111,24.324521,24.534886,27.236620,23.710746,24.118414,26.966657,23.718999,23.825589,26.720233,24.147733,24.331847,23.719687,24.349248,25.206012,24.468651,24.630218,24.773432,26.453534,23.495107,24.623125,26.953133,24.049372,24.402269,26.794174,23.927939,23.971475,26.729027,23.310207,23.813121,27.436340,24.349897,24.516082,22.914985,-56713.119697,22.945986,27.114595,23.524059,24.000856,27.000772,24.013457,24.234953,26.848662,23.654309,23.879869,26.826570,24.157351,24.020824,23.826046,23.416979,22.681418,23.554597,23.303413,23.198542,23.017430,22.852554,18.999215,23.534874,0,0,0.008027,0.008684,-1.565933,-1.275371,-1.007791,-0.826559,-0.657147,8.027194,8.683831,0.000000,0.000000,0.000000,0.000000,0.000000,57.396669,56.831348,66.160751,67.274956,55.227428,55.471224,55.550939,59.261435,59.280169,394.086525,809.883621
7/16/2024 11:37:30 PM,24.975362,25.187039,27.212176,24.327172,24.534104,27.226057,23.702168,24.107095,26.975897,23.718674,23.813574,26.723099,24.147637,24.320762,23.725781,24.350068,25.211255,24.494731,24.640273,24.786686,26.469932,23.489589,24.619680,26.965870,24.057835,24.413244,26.806461,23.937321,23.962755,26.725825,23.322584,23.812879,27.424555,24.341469,24.522533,22.914109,-56711.848853,22.948554,27.109858,23.515846,24.003419,26.998083,24.015333,24.237973,26.848705,23.652976,23.870974,26.822058,24.148342,24.005857,23.823449,23.400615,22.752101,23.578600,23.280621,23.224399,23.018731,22.855005,19.229953,23.533422,1,1,0.002117,0.000804,-1.436575,-1.160459,-0.906997,-0.731675,-0.559636,2.117454,0.804179,0.000000,0.000000,0.000000,0.000000,0.000000,57.199771,56.732899,66.193567,67.340589,55.063346,55.733755,55.616572,58.736373,59.312985,394.283423,806.831700
7/16/2024 11:38:00 PM,24.972806,25.186083,27.212135,24.315912,24.529256,27.213272,23.704190,24.113467,26.964471,23.713819,23.813075,26.708706,24.133395,24.318889,23.720238,24.339495,25.205136,24.481965,24.637807,24.781704,26.458130,23.482530,24.615612,26.952715,24.059490,24.397042,26.789201,23.935768,23.963035,26.711524,23.308869,23.810179,27.414371,24.337630,24.497411,22.919215,-56709.004867,22.936208,27.099895,23.513835,24.005764,26.982426,24.006222,24.230469,26.833954,23.635145,23.871027,26.803889,24.165059,23.918554,23.825050,23.438692,22.791608,23.550390,23.300352,23.219348,23.027223,22.853624,19.919169,23.535712,0,0,0.000476,0.005729,-1.484838,-1.208065,-0.950663,-0.775013,-0.604944,0.475860,5.728962,0.000000,0.000000,0.000000,0.000000,0.000000,57.363852,56.864165,66.456098,67.439038,55.030530,55.536857,55.682205,58.769189,59.444251,394.283423,813.821584
7/16/2024 11:38:30 PM,24.970705,25.173699,27.205264,24.325027,24.530129,27.220512,23.717902,24.116630,26.971031,23.714004,23.808447,26.709119,24.132893,24.334872,23.728676,24.342657,25.210408,24.488160,24.636908,24.776002,26.451080,23.498143,24.622035,26.949771,24.053779,24.397515,26.793317,23.930742,23.973133,26.712678,23.311638,23.804923,27.421735,24.342981,24.503447,22.932849,-56709.170894,22.940886,27.095427,23.511856,23.997143,26.976135,23.999663,24.222310,26.843149,23.631562,23.868591,26.802380,24.122733,23.788195,23.802635,23.398824,22.769144,23.538512,23.267815,23.209526,23.029107,22.854590,20.295544,23.517641,1,1,0.001789,0.005072,-1.454632,-1.176218,-0.918817,-0.742181,-0.569814,1.789135,5.072324,0.000000,0.000000,0.000000,0.000000,0.000000,57.527934,56.831348,66.390465,67.603120,55.227428,56.094735,55.616572,59.130169,59.444251,394.217791,817.562648
7/16/2024 11:39:00 PM,24.958556,25.162470,27.201366,24.316297,24.523919,27.205462,23.701136,24.111332,26.956429,23.708472,23.810709,26.700660,24.130573,24.308283,23.716267,24.344229,25.199176,24.485151,24.632756,24.766818,26.431900,23.493751,24.612620,26.939263,24.049851,24.391988,26.781894,23.929105,23.959580,26.703988,23.315505,23.800764,27.405687,24.337819,24.497142,22.941449,-56707.223990,22.952930,27.092116,23.493382,23.987165,26.971001,23.995872,24.214169,26.822754,23.620660,23.854027,26.807038,24.146524,23.784497,23.828963,23.402005,22.783356,23.583429,23.299450,23.244837,23.066497,22.880970,20.284660,23.510501,0,0,0.000804,0.001789,-1.543607,-1.260268,-0.997941,-0.818679,-0.646640,0.804179,1.789135,0.000000,0.000000,0.000000,0.000000,0.000000,57.495118,56.995430,66.817078,67.537487,55.227428,56.586981,55.911919,58.900454,59.870864,395.202282,814.018482
7/16/2024 11:39:30 PM,24.952688,25.161632,27.187787,24.313397,24.510264,27.193704,23.699379,24.110722,26.944437,23.701213,23.805285,26.704609,24.121716,24.308360,23.719553,24.342474,25.214631,24.488957,24.641594,24.779543,26.450278,23.504216,24.618942,26.943505,24.060991,24.406096,26.782721,23.940706,23.963390,26.708232,23.320467,23.804117,27.401943,24.333364,24.490399,22.955351,-56706.364477,22.953054,27.093149,23.505203,23.991184,26.963611,23.990497,24.211774,26.813767,23.628580,23.856214,26.795773,24.133381,23.856150,23.842628,23.397560,22.796132,23.574858,23.333551,23.277794,23.076970,22.871927,20.217598,23.513854,1,1,-0.001166,0.004744,-1.534742,-1.244837,-0.980869,-0.799637,-0.625956,-1.165734,4.744005,0.000000,0.000000,0.000000,0.000000,0.000000,57.626383,57.356410,66.620180,67.504671,55.358693,55.635306,55.616572,59.458333,60.002129,397.368161,814.904524
7/16/2024 11:40:00 PM,24.944958,25.154820,27.182369,24.309320,24.510309,27.194431,23.691629,24.106643,26.947442,23.709511,23.801433,26.688706,24.126113,24.303825,23.726705,24.329698,25.184090,24.484691,24.618567,24.766359,26.442611,23.522877,24.605753,26.930608,24.048245,24.389696,26.769136,23.920853,23.949496,26.693278,23.311373,23.798240,27.389175,24.333334,24.487395,22.970706,-56705.619798,22.962669,27.075593,23.498752,23.990926,26.961305,23.986114,24.203042,26.811460,23.629468,23.851143,26.785039,24.122676,24.009280,23.865606,23.457032,22.852924,23.568497,23.379955,23.295064,23.112152,22.903449,20.381383,23.512768,0,0,0.005729,-0.002151,-1.424099,-1.148640,-0.893208,-0.716901,-0.547488,5.728962,-2.150691,0.000000,0.000000,0.000000,0.000000,0.000000,57.593567,57.093879,66.488914,67.570304,55.358693,56.193185,55.616572,59.589598,59.772415,399.205877,810.769663
7/16/2024 11:40:30 PM,24.934597,25.139206,27.171829,24.299174,24.506575,27.176609,23.702103,24.118941,26.933253,23.700957,23.797007,26.680205,24.116879,24.300777,23.733510,24.323673,25.183996,24.489403,24.630371,24.756429,26.433171,23.555807,24.606346,26.928237,24.035550,24.383421,26.759020,23.918926,23.954214,26.688173,23.311508,23.791041,27.389599,24.321169,24.477980,22.998457,-56706.253119,22.980319,27.073969,23.503308,23.986312,26.956720,23.991124,24.200721,26.813707,23.625768,23.839423,26.787286,24.123851,24.068646,23.868845,23.524036,22.909680,23.630440,23.472430,23.359108,23.159236,22.903250,20.558697,23.502936,1,1,0.006714,-0.001494,-1.561008,-1.273072,-1.007134,-0.826887,-0.655833,6.713918,-1.494053,0.000000,0.000000,0.000000,0.000000,0.000000,57.462302,57.257961,67.112425,67.274956,55.358693,56.029103,55.222775,58.966087,59.641149,398.221386,813.821584
7/16/2024 11:41:00 PM,24.934922,25.144789,27.169422,24.313009,24.512852,27.184443,23.709078,24.123161,26.937448,23.709307,23.814294,26.692604,24.127055,24.311406,23.766388,24.339797,25.172097,24.502663,24.614797,24.764420,26.443186,23.586750,24.609992,26.928450,24.041492,24.385009,26.768344,23.930826,23.954428,26.690208,23.321359,23.786441,27.368726,24.314814,24.479181,23.013667,-56705.920615,22.984967,27.067651,23.498089,23.978579,26.949262,23.986598,24.209022,26.801919,23.621468,23.846814,26.786886,24.102815,24.124346,23.891799,23.594477,22.979524,23.665787,23.588973,23.379334,23.244878,22.886293,20.600045,23.502285,0,0,0.006714,0.008684,-1.477286,-1.194604,-0.933591,-0.754329,-0.581633,6.713918,8.683831,0.000000,0.000000,0.000000,0.000000,0.000000,57.068505,57.422043,66.849894,66.848344,55.030530,56.751063,55.222775,59.097353,60.560008,395.924241,814.609176
7/16/2024 11:41:30 PM,24.912686,25.135362,27.168684,24.313182,24.510507,27.184387,23.711085,24.126770,26.933522,23.713378,23.801174,26.691638,24.129977,24.314327,23.779627,24.339055,25.165401,24.515183,24.620907,24.749712,26.435596,23.624288,24.596423,26.921551,24.033405,24.378073,26.755976,23.917467,23.949777,26.694013,23.337351,23.801043,27.351466,24.308663,24.467080,23.044003,-56706.419544,23.002678,27.045372,23.493762,23.971277,26.943145,23.974027,24.199205,26.800811,23.612327,23.842719,26.787828,24.065743,24.141792,23.933544,23.644043,23.041093,23.708010,23.733457,23.398643,23.330046,22.860379,20.634698,23.498883,1,1,0.002774,0.001461,-1.513402,-1.227764,-0.963796,-0.784206,-0.613480,2.774092,1.460816,0.000000,0.000000,0.000000,0.000000,0.000000,57.101322,57.192328,66.587364,66.881160,55.063346,56.849512,55.255592,58.966087,61.281968,397.499427,818.645588
7/16/2024 11:42:00 PM,24.901867,25.127063,27.146764,24.315172,24.506088,27.171572,23.721789,24.125325,26.927531,23.719726,23.818981,26.702046,24.122805,24.310593,23.808208,24.339899,25.148680,24.535743,24.611946,24.753563,26.452654,23.643053,24.597301,26.923791,24.042761,24.372770,26.758673,23.909868,23.953177,26.687825,23.339379,23.811549,27.328225,24.304049,24.449879,23.052233,-56707.741252,23.015959,27.036459,23.488223,23.956120,26.929676,23.964369,24.189323,26.793943,23.609311,23.840163,26.789616,24.051474,24.227840,23.959371,23.655901,23.089007,23.791157,23.890626,23.473816,23.416012,22.840792,20.702470,23.502716,0,0,0.009012,0.001461,-1.440843,-1.161772,-0.902072,-0.725765,-0.554055,9.012150,1.460816,0.000000,0.000000,0.000000,0.000000,0.000000,56.740341,57.159512,66.981160,66.487364,55.063346,56.915145,55.058693,59.064536,62.725888,399.205877,823.469592
