Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%],Return RH[%],CO2 [ppm],TVOC[ug/m3]
8/5/2024 11:26:26 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.736092,25.546350,34.351876,23.503769,24.115979,33.546193,26.108490,27.871179,46.127855,25.836518,26.287059,44.350269,24.542065,25.159107,34.803959,25.084135,24.913212,25.990870,34.082807,25.787084,26.799908,45.912823,25.362571,26.744102,46.902901,26.613329,27.208807,44.059721,26.254089,26.517163,45.121438,23.662320,34.707324,25.411753,26.135109,35.830233,24.182332,24.604697,31.541412,23.865942,24.211647,37.684794,23.852649,24.068035,34.284084,23.660552,24.157368,33.460542,22.962056,23.536670,22.966189,21.684108,22.258671,22.389271,22.209917,19.890782,21.976194,17.241278,15.488823,14.236492,14.929434,28.083724,33.668917,26.419393,35.225081,55.264487,60.225061,30.437141,34.473522,25.105789,0.081180,-0.002493,-0.002821,-0.002165,-0.002493,-318.820148,-402.493363,-402.821493,-402.165232,-402.493363,44.801862,49.200366,45.983549,42.635434,44.112544,243.686363,56.684387,413.652192,50.283579,51.694979,48.117152,599.961171,23.031513
8/5/2024 11:26:56 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.736415,25.559004,34.341654,23.505469,24.122945,33.532360,26.102426,27.872409,46.117651,25.830222,26.285101,44.324205,24.535980,25.152345,34.778959,25.071657,24.904483,25.985128,34.058537,25.788643,26.786203,45.887149,25.355222,26.731990,46.891711,26.618303,27.217643,44.046928,26.260435,26.520999,45.130837,23.654257,34.683768,25.399618,26.118887,35.821934,24.164669,24.597805,31.534393,23.857893,24.211619,37.603465,23.850330,24.073047,34.264545,23.670842,24.163066,33.445688,22.886772,23.993100,23.044748,21.943325,22.471603,22.593182,22.425859,21.894538,21.958052,17.278505,15.833588,14.483761,14.980628,27.232521,33.371330,27.132383,34.969726,52.574209,58.608980,30.438315,34.238323,25.064147,-3.772383,-3.389453,-2.504485,-1.896788,-1.485641,-4172.382759,-3789.453356,-2904.484724,-2296.787642,-1885.640810,44.407966,48.740820,45.162933,42.963681,44.506440,131.524588,56.487439,287.737004,50.053807,51.596505,49.889683,599.501626,20.766611
8/5/2024 11:27:26 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.737269,25.558487,34.338230,23.514353,24.137086,33.526460,26.105787,27.878485,46.101604,25.834041,26.280936,44.296452,24.526307,25.147027,34.757391,25.061538,24.894962,25.976085,34.024737,25.771150,26.792209,45.862468,25.357133,26.712482,46.857017,26.604259,27.209989,44.016000,26.251398,26.511738,45.101950,23.644940,34.669029,25.391218,26.109587,35.783976,24.153498,24.579322,31.533993,23.841443,24.200678,37.539800,23.843047,24.054772,34.238354,23.649342,24.147085,33.417881,23.076999,24.005583,23.208290,22.162455,22.680838,22.681527,22.674405,22.961515,21.941366,17.389006,16.022283,14.575061,15.024420,26.474473,33.311443,27.652755,34.866895,50.236995,57.264506,30.449918,34.104010,25.064827,-5.614195,-5.398938,-4.472289,-3.623411,-2.846069,-6014.194954,-5798.938435,-4872.288825,-4023.411011,-3246.068569,43.882771,48.445398,45.031634,43.981245,44.736212,251.203201,57.242406,409.811714,49.003418,51.268259,52.843902,601.077208,18.994080
8/5/2024 11:27:56 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.737533,25.559207,34.319204,23.515993,24.139182,33.496395,26.095329,27.875111,46.050163,25.823578,26.269114,44.263953,24.511695,25.126491,34.724488,25.037569,24.895727,25.974794,33.996316,25.774653,26.774976,45.830330,25.348758,26.722584,46.824505,26.614364,27.211661,43.991883,26.234830,26.500193,45.078543,23.661069,34.673039,25.392107,26.122564,35.786412,24.166759,24.596689,31.543668,23.851503,24.200654,37.500341,23.838669,24.056810,34.219714,23.658489,24.155765,33.403253,23.226275,24.153650,23.327239,22.422606,22.860097,22.938866,22.903961,23.556624,21.940069,17.621867,16.151929,14.679872,15.071215,25.800791,33.326356,28.024660,34.815572,48.171774,56.057822,30.464028,34.017543,25.052912,-1.977508,-2.101541,-2.249199,-2.011633,-1.557501,-2377.507631,-2501.540803,-2649.199371,-2411.633158,-1957.501260,43.849946,49.134716,44.342316,43.554525,45.031634,150.267458,57.111108,303.098924,49.266015,50.940012,50.775949,604.294020,19.683397
8/5/2024 11:28:26 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.747459,25.563179,34.311218,23.528238,24.129652,33.492215,26.096559,27.886108,46.027905,25.821613,26.258714,44.224689,24.514073,25.113323,34.700376,25.022570,24.916443,25.966943,34.004302,25.775700,26.780577,45.787066,25.358488,26.719301,46.791387,26.616776,27.217711,43.967378,26.233824,26.514002,45.065284,23.675877,34.663505,25.393582,26.124264,35.790091,24.175795,24.620361,31.566999,23.847940,24.216560,37.496877,23.841981,24.054164,34.212862,23.646900,24.147852,33.385606,23.510752,24.314405,23.452035,22.605553,23.013945,23.205157,23.164993,24.153188,21.897722,17.866826,16.233699,14.797891,15.122353,25.188692,33.411061,28.455437,34.834086,46.646770,55.199479,30.500336,33.994815,25.071216,-0.632175,-0.706332,-0.949477,-0.991477,-0.667613,-1032.174963,-1106.332329,-1349.476586,-1391.477211,-1067.612997,43.718648,48.740820,46.147672,43.521700,43.685823,221.464090,57.537828,377.610783,49.200366,51.957577,50.316404,596.744359,19.191028
8/5/2024 11:28:56 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.759191,25.570780,34.332811,23.551926,24.146209,33.517438,26.102099,27.882764,46.001461,25.824189,26.273373,44.190237,24.523065,25.122532,34.707387,25.014634,24.920683,25.972542,34.013849,25.784498,26.785028,45.749707,25.350844,26.718513,46.754757,26.622140,27.232171,43.935164,26.223913,26.480850,45.047625,23.694343,34.665700,25.395820,26.120113,35.809274,24.179413,24.606357,31.548912,23.851790,24.196361,37.515771,23.842852,24.041289,34.203845,23.642956,24.130857,33.372529,23.672944,24.563747,23.587417,22.783446,23.207061,23.401407,23.276135,24.329584,21.892267,18.078086,16.298057,14.917119,15.191537,24.642462,33.608798,28.854828,34.839395,45.319733,54.411750,30.551748,33.956432,25.094619,-0.492392,-0.554736,-0.713879,-0.682051,-0.399859,-892.391598,-954.736294,-1113.879317,-1082.050714,-799.858936,44.604914,49.331664,45.392705,42.536960,44.046894,164.907247,58.489743,306.479859,49.528612,51.235434,50.775949,598.385590,21.062033
8/5/2024 11:29:26 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.771299,25.571450,34.317771,23.576907,24.148713,33.532697,26.105277,27.875477,45.948209,25.826456,26.271534,44.146469,24.526025,25.120231,34.708044,25.010503,24.933304,25.982626,34.028478,25.775412,26.776645,45.709418,25.358885,26.715368,46.721110,26.625375,27.227892,43.904630,26.234676,26.499811,45.027475,23.715937,34.691464,25.406550,26.126037,35.855322,24.186048,24.620080,31.581832,23.868972,24.211698,37.576364,23.857284,24.053196,34.202717,23.648681,24.132454,33.374320,23.824932,24.499443,23.722699,22.927454,23.373194,23.549125,23.428481,24.515464,21.880765,18.342525,16.334629,15.027612,15.236367,24.125317,33.731409,29.131443,34.817176,44.033240,53.632146,30.579818,33.916203,25.110225,-0.421187,-0.457938,-0.552439,-0.471391,-0.158683,-821.187387,-857.937948,-952.439384,-871.391278,-558.683329,43.423226,49.561437,43.882771,41.814818,44.637738,91.281571,57.406530,224.549605,51.169845,51.957577,54.386661,597.597799,22.440669
8/5/2024 11:29:56 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.788903,25.589937,34.340636,23.602581,24.170463,33.562561,26.112567,27.890467,45.915992,25.829414,26.284066,44.117656,24.539976,25.114736,34.723496,25.004778,24.936567,25.967629,34.030334,25.775930,26.766912,45.646126,25.357348,26.711557,46.657725,26.611765,27.204742,43.850133,26.211705,26.476626,44.977708,23.717605,34.715218,25.417060,26.134706,35.915456,24.205059,24.638386,31.607091,23.874704,24.227273,37.648094,23.852473,24.053426,34.221785,23.641117,24.119170,33.385331,23.928250,24.612224,23.832456,23.061502,23.526152,23.633014,23.561469,24.612224,21.861392,18.635738,16.359741,15.113747,15.292819,23.668782,33.846537,29.254693,34.838020,42.939715,52.930985,30.604321,33.907778,25.139521,-0.408062,-0.451375,-0.531767,-0.452032,-0.149824,-808.062187,-851.375348,-931.767196,-852.031608,-549.823815,43.849946,49.134716,43.062155,41.519396,44.539264,131.327640,57.997373,264.234576,50.579001,51.169785,52.581305,597.597799,25.000993
8/5/2024 11:30:26 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.803346,25.601845,34.345826,23.616373,24.177825,33.588197,26.109407,27.890273,45.857738,25.829219,26.268594,44.054357,24.538865,25.117055,34.718151,24.997495,24.971340,25.987269,34.061316,25.788959,26.778546,45.618739,25.370616,26.728888,46.614419,26.631378,27.229792,43.828369,26.222897,26.484165,44.952041,23.751092,34.761182,25.433081,26.154124,35.991703,24.232571,24.656264,31.633957,23.883673,24.228449,37.738996,23.859151,24.060789,34.246936,23.644129,24.125386,33.408504,23.983151,24.782114,23.937095,23.231261,23.690700,23.738614,23.679695,24.792636,21.871196,18.952799,16.396209,15.201680,15.397522,23.271878,34.048653,29.445820,34.879844,42.003852,52.265822,30.638070,33.895894,25.178645,-0.321108,-0.353264,-0.369671,-0.234153,0.131056,-721.107726,-753.264471,-769.670973,-634.153256,-268.944343,43.259103,49.298840,44.407966,42.274363,43.652999,210.139593,57.767601,348.593834,49.266015,51.038486,50.808774,599.173380,26.478103
8/5/2024 11:30:56 AM,53.800000,101.700000,35.900000,0.000000,100.000000,0.000000,32.700000,22.100000,36.200000,1.400000,0.000000,24.813974,25.594872,34.364318,23.637575,24.194651,33.616375,26.123656,27.891742,45.816641,25.827956,26.278049,44.010475,24.542862,25.113733,34.736853,24.979082,24.985010,25.983341,34.080788,25.790280,26.771665,45.571115,25.386559,26.719272,46.578705,26.609000,27.227240,43.786518,26.221024,26.476595,44.925870,23.771903,34.789881,25.437672,26.165550,36.069940,24.242440,24.672530,31.656527,23.896299,24.226868,37.832766,23.854360,24.056458,34.254583,23.639336,24.124263,33.417063,24.068316,24.922706,24.008751,23.306925,23.797006,23.807779,23.747952,24.879486,21.873667,19.237044,16.399176,15.250645,15.458367,22.876280,34.124877,29.607013,34.907075,41.046968,51.582661,30.676000,33.896039,25.210276,-0.404781,-0.443172,-0.508798,-0.434969,-0.152121,-804.780886,-843.172098,-908.798097,-834.968848,-552.120726,42.701083,48.576697,43.981245,42.569785,43.620174,185.915014,57.176757,319.248633,49.627086,51.596505,51.563741,599.370328,30.023166
