Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%],Return RH[%],CO2 [ppm],TVOC[ug/m3]
7/16/2024 10:18:02 PM,70.400000,101.270000,172.000000,0.000000,100.000000,0.000000,29.900000,23.900000,32.500000,2.800000,0.000000,24.628966,25.092767,28.114458,24.012837,24.382473,28.044947,23.977782,24.473120,27.961565,23.617231,23.820805,27.816806,23.595447,23.883602,27.070729,24.024521,23.587088,24.698187,27.394675,23.925893,24.139871,28.044844,23.626987,23.998070,28.039846,24.023959,24.166669,27.796474,23.732221,23.812221,27.951465,22.639528,28.010032,23.995497,24.270815,27.717999,23.942568,24.156768,27.777556,23.598730,23.716809,27.746415,24.005807,24.172800,27.855743,23.968002,24.227306,27.911874,23.387471,23.970275,22.944729,23.074450,22.968380,23.142396,23.007184,19.079648,21.508064,18.156795,16.252462,15.049620,15.294548,21.826270,29.890449,28.554743,30.818659,38.483472,48.649219,29.231180,30.695066,24.639368,-1.050541,-1.201152,-1.121089,-0.887132,-0.531767,-1450.540589,-1601.152201,-1521.088512,-1287.131908,-931.767196,46.705692,49.069067,45.524004,46.672867,47.624782,132.771924,58.982113,186.013488,49.922508,52.679719,53.204974,547.573082,1018.110358
7/16/2024 10:18:31 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.621557,25.092909,28.108012,24.022373,24.377579,28.045997,23.983882,24.469143,27.954890,23.621271,23.829886,27.813311,23.604762,23.883745,27.061309,24.031078,23.593358,24.696435,27.384062,23.933534,24.139263,28.044013,23.617894,23.994941,28.030155,24.018311,24.161251,27.794962,23.731613,23.809779,27.937910,22.656840,27.994439,23.999934,24.277998,27.709217,23.944256,24.157539,27.762410,23.577029,23.720561,27.742861,23.998101,24.163265,27.850599,23.951130,24.214337,27.893778,23.449915,24.065860,23.013660,23.168380,23.052689,23.236772,23.090567,19.171141,21.554866,18.348193,16.256005,15.132104,15.355750,21.522392,29.878501,28.576576,30.720706,37.515530,48.028439,29.227579,30.596559,24.662932,-0.628237,-0.711254,-0.713223,-0.600018,-0.264669,-1028.237404,-1111.254278,-1113.223057,-1000.018228,-664.669354,46.180497,49.233190,44.604914,47.001114,46.672867,110.319867,58.653866,159.392708,49.364489,52.515596,52.515656,548.295224,1020.375256
7/16/2024 10:19:01 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.624313,25.082632,28.109612,24.030172,24.380336,28.029877,23.993515,24.462973,27.956945,23.627702,23.834939,27.811503,23.607065,23.894984,27.068604,24.034983,23.609643,24.682941,27.377014,23.924830,24.133770,28.029478,23.611019,23.995404,28.017210,24.006630,24.143848,27.788602,23.702273,23.799927,27.933142,22.673847,27.995417,24.006419,24.270969,27.714969,23.943639,24.165396,27.755888,23.597050,23.716963,27.725881,23.995422,24.173412,27.841350,23.952117,24.213949,27.882485,23.525880,24.139665,23.067428,23.211574,23.110355,23.324014,23.154655,19.211000,21.520366,18.534410,16.249296,15.201030,15.407374,21.230992,29.833735,28.599767,30.590128,36.602104,47.432625,29.224054,30.491315,24.677933,-0.528814,-0.594440,-0.667941,-0.607893,-0.371968,-928.814026,-994.440019,-1067.941127,-1007.893347,-771.967883,45.655303,49.659911,44.637738,47.821730,46.672867,131.557412,58.621042,174.524866,49.856859,52.548420,51.432442,549.542559,1013.285140
7/16/2024 10:19:31 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.613597,25.066211,28.085571,24.029752,24.386784,28.022644,23.978431,24.459348,27.953120,23.619485,23.823288,27.799039,23.609854,23.881272,27.048837,24.022191,23.620863,24.691848,27.371993,23.923669,24.125508,28.035369,23.622697,23.997908,28.010378,24.007760,24.151619,27.781312,23.725641,23.790971,27.914038,22.696346,27.995087,23.998755,24.282772,27.708046,23.954075,24.172392,27.760558,23.598551,23.713192,27.737145,23.999671,24.157505,27.845111,23.933224,24.212700,27.870110,23.605248,24.205419,23.137233,23.255428,23.162481,23.405022,23.200580,19.280224,21.522921,18.716358,16.248154,15.266654,15.468068,20.969133,29.797994,28.669220,30.497902,35.805681,46.910221,29.213642,30.400316,24.689079,-0.450719,-0.503548,-0.572127,-0.523236,-0.287310,-850.719088,-903.548017,-972.127182,-923.235816,-687.310329,46.377445,49.561437,44.933160,47.198061,46.935464,99.093837,60.360748,151.613268,49.003418,52.220174,52.450007,545.406657,1011.414138
7/16/2024 10:20:01 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.616665,25.057618,28.080439,24.040384,24.382299,28.013195,23.988606,24.453033,27.935944,23.617515,23.824527,27.798450,23.616827,23.898095,27.044376,24.026638,23.625434,24.682910,27.361741,23.928924,24.132822,28.021268,23.630478,23.993310,28.014453,24.005224,24.148169,27.775160,23.706597,23.787747,27.905388,22.717927,27.979154,24.006057,24.280911,27.701879,23.955879,24.166866,27.752801,23.596687,23.712704,27.714383,23.989332,24.163202,27.831900,23.939610,24.203968,27.874172,23.671146,24.236655,23.195623,23.308296,23.205032,23.453974,23.275943,19.343030,21.549960,18.868658,16.236833,15.312499,15.518793,20.732347,29.768206,28.717180,30.391572,35.097690,46.405604,29.209625,30.315700,24.710786,-0.339811,-0.379515,-0.396250,-0.302732,-0.019556,-739.811139,-779.514874,-796.249506,-702.732443,-419.556134,46.082023,49.134716,44.769037,46.574393,46.607218,98.273221,59.868379,150.694179,48.478223,52.975141,51.530916,545.144060,1019.882886
7/16/2024 10:20:31 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.618805,25.062270,28.077793,24.049170,24.388103,28.014638,23.994643,24.454029,27.943749,23.622870,23.821170,27.795121,23.619889,23.894967,27.037399,24.020533,23.649897,24.691763,27.366448,23.937561,24.139395,28.021880,23.636599,24.005154,28.009612,24.017984,24.149702,27.773499,23.711571,23.791574,27.906909,22.744735,27.983385,24.005971,24.268002,27.698384,23.959459,24.165864,27.740895,23.590639,23.705281,27.702248,23.979623,24.142044,27.818178,23.923484,24.189912,27.852496,23.711671,24.250569,23.240089,23.348622,23.251793,23.491536,23.338298,19.452180,21.557735,19.020296,16.224197,15.325747,15.564463,20.498293,29.723555,28.686499,30.303490,34.466878,45.877656,29.197722,30.214420,24.720075,-0.331280,-0.366062,-0.386406,-0.302732,-0.036619,-731.279758,-766.061543,-786.405605,-702.732443,-436.618905,46.443094,49.364489,44.014070,45.852251,47.329360,142.619317,59.244710,189.985269,49.167541,52.088875,51.727864,545.734903,1030.025690
7/16/2024 10:21:01 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.630762,25.068958,28.073536,24.060683,24.387475,28.004700,23.995848,24.460039,27.944716,23.624534,23.828792,27.790406,23.629349,23.898692,27.038824,24.028839,23.653149,24.695236,27.355114,23.937603,24.128212,28.010562,23.638933,23.990990,28.001474,24.000842,24.131419,27.761720,23.701983,23.779925,27.892634,22.766140,27.971652,24.014759,24.284571,27.696419,23.970539,24.177626,27.734156,23.610441,23.711553,27.696646,23.981308,24.151058,27.819168,23.930440,24.189307,27.846441,23.733581,24.310693,23.288640,23.386838,23.302866,23.519878,23.469419,19.911764,21.564547,19.165130,16.212684,15.367427,15.625715,20.311652,29.700141,28.741757,30.231803,33.897333,45.447327,29.187346,30.149772,24.748355,-0.399859,-0.440219,-0.507157,-0.476641,-0.276810,-799.858936,-840.218928,-907.157447,-876.641358,-676.810167,45.885075,49.200366,43.324752,45.950725,47.099588,90.854850,59.179061,142.586492,48.149977,51.793453,51.891987,545.144060,1035.835646
7/16/2024 10:21:31 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.638120,25.058937,28.064713,24.079734,24.389572,27.999738,23.998863,24.453896,27.943617,23.624112,23.824933,27.787488,23.633283,23.899187,27.023152,24.024981,23.660784,24.679290,27.356320,23.939734,24.128969,28.014492,23.652530,23.997017,27.996998,24.006181,24.144086,27.763153,23.699531,23.781599,27.884521,22.788032,27.973114,24.013714,24.290853,27.685833,23.986220,24.182078,27.724708,23.608478,23.718531,27.694017,23.975451,24.143142,27.818131,23.922749,24.188033,27.838359,23.769595,24.339795,23.323540,23.461644,23.347401,23.576318,23.548799,20.064067,21.576316,19.330173,16.210145,15.391256,15.677519,20.138225,29.672996,28.759247,30.137317,33.383579,44.993641,29.179535,30.064213,24.763372,-0.352936,-0.394937,-0.433328,-0.378202,-0.156715,-752.936341,-794.936986,-833.328198,-778.202354,-556.714548,45.556829,48.478223,43.456051,46.475919,46.410270,132.246730,59.540132,172.916459,48.412574,52.154525,52.581305,543.437180,1039.183756
7/16/2024 10:22:01 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.644815,25.067683,28.052051,24.082772,24.398102,27.992755,24.003276,24.448462,27.932088,23.639764,23.827056,27.784365,23.642974,23.901768,27.010690,24.023667,23.686386,24.692026,27.346234,23.940116,24.144010,28.009873,23.652683,24.004272,27.989425,24.003585,24.142635,27.747392,23.698996,23.781522,27.877401,22.804264,27.949573,24.006472,24.265526,27.674100,23.977374,24.175526,27.709566,23.602835,23.709451,27.675691,23.971188,24.131551,27.792082,23.906798,24.162700,27.812084,23.826782,24.371730,23.367016,23.490199,23.392940,23.630318,23.597986,20.352891,21.578962,19.464712,16.178343,15.408640,15.694660,19.956504,29.622842,28.798147,30.080881,32.955482,44.614084,29.177261,30.013924,24.788266,-0.385421,-0.422500,-0.474344,-0.436609,-0.236778,-785.421215,-822.499907,-874.344448,-836.609498,-636.778296,44.867511,48.084327,44.014070,47.033938,46.541568,81.040280,59.080587,130.113128,47.821730,52.351473,51.859163,542.124195,1044.402868
7/16/2024 10:22:31 PM,71.600000,101.270000,169.900000,0.000000,100.000000,0.000000,29.700000,24.000000,32.100000,3.100000,0.000000,24.657053,25.075109,28.054432,24.100063,24.413779,27.980595,24.010260,24.449488,27.926517,23.634601,23.833355,27.772883,23.650193,23.911275,27.007157,24.026069,23.685942,24.697988,27.333963,23.947692,24.139443,28.006934,23.655907,24.001537,27.983077,24.004286,24.146772,27.750134,23.693737,23.776494,27.867415,22.817830,27.948948,24.016839,24.290771,27.671656,23.994845,24.181309,27.716897,23.612065,23.719595,27.678931,23.971245,24.131837,27.783728,23.921980,24.178103,27.812822,23.832558,24.382079,23.414320,23.532446,23.425331,23.663152,23.635867,20.727302,21.592366,19.585963,16.166974,15.423856,15.722693,19.801000,29.585299,28.842648,29.996724,32.571912,44.225121,29.161249,29.939512,24.806209,-0.362780,-0.399203,-0.436281,-0.386077,-0.175418,-762.780242,-799.202676,-836.281368,-786.077475,-575.417965,44.998809,48.478223,44.506440,45.983549,46.311796,102.704549,58.982113,153.451448,48.346924,52.417122,52.942376,543.502829,1048.932664
