Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%],Return RH[%],CO2 [ppm],TVOC[ug/m3]
8/13/2024 3:26:12 PM,46.400000,101.570000,139.300000,0.000000,100.000000,0.000000,35.500000,22.200000,39.800000,2.800000,0.000000,25.991272,27.541577,43.517958,24.777534,25.900001,43.555601,25.391529,26.608945,38.160860,25.157317,25.591604,37.494207,25.092632,25.865541,38.735725,25.802778,26.154177,27.043762,37.561744,25.207398,25.809427,37.731252,24.863105,25.749395,37.672900,25.936769,26.387671,37.350055,25.586153,25.759439,38.047172,24.253234,39.222782,26.561889,27.729499,41.130883,25.957389,26.587183,36.342371,25.454461,25.908557,40.963855,25.572535,25.932745,42.241809,25.481184,26.310468,42.240043,23.310421,23.853214,23.033625,21.512018,22.583657,22.979210,22.698774,13.439560,22.366443,13.070984,10.722908,7.559703,13.742733,37.757724,39.591785,20.420846,41.567455,75.262926,78.444555,49.178817,39.066145,25.527486,-0.438250,-0.482876,-0.454329,-0.336202,-0.073698,-838.250148,-882.875828,-854.328518,-736.201709,-473.697617,44.637738,47.854555,42.504136,41.978941,43.981245,67.286750,55.568349,93.809069,48.576697,50.677415,46.377445,549.279962,85.660967
8/13/2024 3:26:42 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.981750,27.519123,43.460114,24.748773,25.880892,43.496001,25.371258,26.593738,38.143563,25.142293,25.575908,37.485131,25.073491,25.866515,38.703778,25.785948,26.141157,27.046019,37.550585,25.204179,25.821960,37.722102,24.857367,25.753941,37.657512,25.946105,26.387879,37.345801,25.594811,25.777224,38.052717,24.237184,39.196579,26.557329,27.729270,41.076686,25.941186,26.549353,36.342146,25.438470,25.899656,40.911410,25.568652,25.938676,42.203182,25.492831,26.327338,42.195898,23.231573,24.048529,22.990780,21.648441,22.548125,22.878260,22.676117,13.410588,22.313191,13.013370,10.595668,7.572377,13.483241,37.445271,39.570570,20.438018,41.517742,75.056639,78.235069,48.906029,39.045978,25.502415,-0.365733,-0.409703,-0.425453,-0.350311,-0.128167,-765.733413,-809.702837,-825.453077,-750.311301,-528.167225,44.440790,47.821730,43.291927,42.602609,43.127804,13.848208,55.568349,31.540700,48.904944,50.349168,46.344620,550.986842,87.433498
8/13/2024 3:27:12 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.974616,27.511785,43.390036,24.742078,25.871931,43.406551,25.357261,26.585702,38.131932,25.137661,25.577902,37.460561,25.053541,25.849794,38.688604,25.796158,26.124043,27.019831,37.522729,25.181775,25.800270,37.694478,24.830144,25.725856,37.639908,25.926246,26.387416,37.334427,25.589323,25.769228,38.034905,24.221834,39.145492,26.537262,27.700613,41.002339,25.903294,26.516751,36.311088,25.413786,25.874540,40.812693,25.562016,25.939120,42.141364,25.491447,26.319345,42.119068,23.116080,23.753321,22.955602,21.824739,22.430395,22.868338,22.641835,13.358269,22.290839,12.991271,10.588780,7.500862,13.475460,37.409125,39.405416,20.408652,41.377069,74.894000,78.107397,48.616574,38.953760,25.477688,-0.333577,-0.371312,-0.389031,-0.320780,-0.108479,-733.576668,-771.311623,-789.030645,-720.779596,-508.479416,44.867511,47.854555,42.011766,42.701083,43.817122,106.545033,55.863771,133.362768,49.298840,50.185045,45.950725,550.330350,81.328112
8/13/2024 3:27:42 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.958739,27.498006,43.297635,24.719068,25.853997,43.310188,25.340679,26.570074,38.121121,25.124271,25.563839,37.451295,25.047007,25.829805,38.658021,25.781645,26.086620,27.011393,37.481718,25.172390,25.794549,37.680655,24.818922,25.706665,37.626974,25.911855,26.369620,37.324829,25.590450,25.776061,38.027768,24.191131,39.100886,26.539802,27.697691,40.923822,25.886897,26.476899,36.296827,25.411535,25.864760,40.707581,25.576664,25.944629,42.062583,25.495591,26.328270,42.041166,23.076911,23.723833,22.933413,21.731825,22.363581,22.807558,22.610210,13.311471,22.265170,12.928950,10.541697,7.433746,13.534598,37.278153,39.469417,20.385649,41.376281,74.786106,78.027571,48.380610,38.938776,25.447786,-0.333905,-0.360483,-0.379515,-0.317826,-0.115042,-733.904798,-760.483332,-779.514874,-717.826426,-515.042019,44.801862,48.281275,42.438486,42.536960,44.473615,105.855715,54.747732,137.334550,49.561437,50.808714,46.344620,550.067753,80.047950
8/13/2024 3:28:12 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.963480,27.511602,43.200670,24.719247,25.856001,43.201551,25.341314,26.572986,38.123297,25.120791,25.557851,37.450354,25.019980,25.828842,38.631519,25.778856,26.057361,27.004503,37.441328,25.155875,25.778969,37.677479,24.795990,25.708660,37.605086,25.918413,26.365229,37.302036,25.583083,25.771208,38.022591,24.166795,39.045668,26.536928,27.689822,40.831846,25.878085,26.495905,36.277928,25.409112,25.855492,40.625307,25.584060,25.953389,41.981194,25.510526,26.341810,41.949174,23.095707,23.654568,22.924889,21.691738,22.382636,22.908355,22.574104,13.263147,22.215928,12.876596,10.510063,7.423268,13.412942,37.237109,39.282713,20.341521,41.278551,74.644448,77.893733,48.173335,38.855424,25.414583,-0.374265,-0.442844,-0.503876,-0.491407,-0.346046,-774.264794,-842.843968,-903.876147,-891.407208,-746.045610,45.064459,47.165237,42.241538,43.291927,44.211018,125.058133,56.027894,154.797259,48.511048,50.447642,46.278971,552.693723,77.979996
8/13/2024 3:28:42 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.942425,27.497665,43.075251,24.684867,25.835625,43.070844,25.315889,26.562440,38.090745,25.103127,25.547511,37.422214,24.989966,25.807780,38.580547,25.756194,26.031183,26.990444,37.422888,25.154103,25.779938,37.663947,24.775461,25.685887,37.595117,25.914363,26.375316,37.298970,25.583368,25.765101,38.009514,24.149903,38.981377,26.537286,27.686315,40.732366,25.861100,26.481677,36.260633,25.389368,25.847635,40.525787,25.593553,25.958767,41.892322,25.515452,26.345360,41.839535,23.139154,23.737394,22.887061,21.430869,22.357639,22.874200,22.554403,13.236014,22.183563,12.864928,10.397364,7.412884,13.457771,37.137066,39.549340,20.388456,41.404189,74.894347,78.261348,48.000698,38.914064,25.393657,-0.303061,-0.336202,-0.337514,-0.263685,-0.054666,-703.060573,-736.201709,-737.514229,-663.684964,-454.666066,44.604914,48.379749,42.307188,41.617870,43.948420,94.038842,55.272927,127.421507,49.003418,50.086571,46.246146,553.875409,76.010517
8/13/2024 3:29:12 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.935998,27.507408,42.972527,24.684143,25.841978,42.957100,25.312425,26.569467,38.092266,25.100804,25.538339,37.418613,24.975753,25.794276,38.543826,25.750450,26.015108,26.985330,37.388688,25.149198,25.785996,37.659390,24.782446,25.708383,37.589222,25.944834,26.376123,37.294409,25.586003,25.783028,38.016089,24.128496,38.914178,26.522820,27.662789,40.630642,25.853916,26.478377,36.224786,25.367328,25.828811,40.440190,25.583169,25.947021,41.775149,25.502325,26.346164,41.725884,23.094540,23.784075,22.858730,21.661786,22.280529,22.886289,22.568569,13.197943,22.142769,12.825888,10.414739,7.410186,13.429563,37.337844,39.936313,20.404765,41.595406,75.238124,78.724214,47.828105,39.034310,25.367041,-0.390999,-0.432016,-0.486813,-0.469751,-0.323733,-790.999425,-832.015678,-886.813388,-869.750628,-723.732767,44.801862,47.362185,42.274363,42.569785,44.473615,96.664813,55.404226,125.353555,48.675171,50.217870,46.213322,552.628073,70.889870
8/13/2024 3:29:42 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.924114,27.506934,42.869138,24.663533,25.836254,42.842465,25.290700,26.546432,38.073999,25.080670,25.531698,37.403440,24.948296,25.784671,38.490887,25.733539,25.994111,26.973939,37.346560,25.135935,25.758826,37.640228,24.760709,25.689200,37.573844,25.926117,26.371101,37.285041,25.582115,25.776174,37.992934,24.098711,38.861690,26.504534,27.661371,40.542903,25.836518,26.484478,36.218703,25.356080,25.815064,40.376122,25.590194,25.971610,41.692249,25.522827,26.346110,41.621100,23.026348,23.698330,22.806123,21.674210,22.218429,22.854127,22.497773,13.166980,22.112626,12.831510,10.538102,7.294500,13.560550,37.547078,39.499100,20.388825,41.364958,75.152087,78.429678,47.694869,38.886305,25.344897,-0.300764,-0.332264,-0.329639,-0.252200,-0.042197,-700.763662,-732.264148,-729.639108,-652.200411,-442.197119,44.342316,47.198061,42.077415,42.536960,44.342316,141.339156,56.323316,181.811935,48.707996,50.152220,46.541568,553.547163,76.798309
8/13/2024 3:30:12 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.910819,27.505055,42.774727,24.630526,25.822956,42.749814,25.271446,26.539763,38.053243,25.072380,25.510627,37.390233,24.922168,25.751513,38.458362,25.724120,25.973329,26.969366,37.318234,25.122200,25.755154,37.627734,24.751539,25.687810,37.558008,25.931801,26.379744,37.264514,25.569307,25.769991,37.992024,24.081282,38.788156,26.491564,27.630925,40.457656,25.843841,26.492019,36.189458,25.336224,25.811660,40.303697,25.588388,25.956572,41.589077,25.511428,26.343167,41.532501,23.065656,23.570435,22.807321,21.518357,22.193870,22.833965,22.447254,13.151787,22.096343,12.779459,10.360277,7.360113,13.582156,37.318046,39.669772,20.444975,41.488475,75.248536,78.729406,47.597114,38.931978,25.328666,-0.387718,-0.428078,-0.477954,-0.456297,-0.306670,-787.718125,-828.078118,-877.953878,-856.297298,-706.670004,43.094979,47.460659,41.552220,41.946116,44.276667,146.952170,54.813382,188.705108,48.018678,50.316344,45.195757,556.238781,75.813569
8/13/2024 3:30:42 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.913376,27.497368,42.714801,24.627827,25.808167,42.672464,25.269208,26.541405,38.044608,25.065112,25.510902,37.376684,24.902549,25.744483,38.430610,25.720514,25.955766,26.963451,37.291714,25.103463,25.749453,37.620166,24.748571,25.679140,37.548656,25.938652,26.375874,37.268086,25.572966,25.770453,37.987800,24.060670,38.738521,26.490347,27.630621,40.385149,25.812953,26.459805,36.178436,25.326094,25.785107,40.235378,25.586712,25.954213,41.507230,25.520486,26.351525,41.458380,23.096322,23.582265,22.789540,21.407003,22.110511,22.849488,22.418655,13.053652,22.077845,12.686644,10.273341,7.397305,13.225557,37.410669,39.948899,20.493818,41.639625,75.568418,78.924486,47.527446,39.074934,25.298397,-0.335874,-0.379187,-0.399859,-0.350968,-0.170168,-735.873579,-779.186744,-799.858936,-750.967561,-570.167883,44.900336,48.051503,42.405662,42.602609,44.703388,29.833817,55.174453,57.275231,48.806470,49.692675,45.655303,554.006707,64.882957
8/13/2024 3:31:12 PM,47.500000,101.570000,177.300000,0.000000,100.000000,0.000000,35.100000,22.300000,40.800000,2.800000,0.000000,25.897871,27.498746,42.653291,24.601068,25.799050,42.614698,25.255511,26.528428,38.033715,25.055066,25.501551,37.366445,24.886554,25.736278,38.401710,25.726234,25.932069,26.949596,37.273246,25.099382,25.738986,37.605274,24.735566,25.675521,37.535099,25.938002,26.380696,37.257196,25.574827,25.765009,37.980043,24.053832,38.686034,26.467294,27.608987,40.310459,25.811323,26.460000,36.151147,25.299786,25.775944,40.163546,25.579372,25.954637,41.443980,25.512003,26.342829,41.390040,23.010326,23.487642,22.755867,21.330606,22.084381,22.737030,22.375299,13.070637,22.067127,12.726647,10.492629,7.266043,13.490068,37.592573,39.552405,20.460442,41.465636,75.454492,78.824213,47.465461,38.936955,25.290885,-0.304045,-0.335217,-0.332264,-0.256794,-0.048103,-704.044963,-735.217319,-732.264148,-656.794232,-448.103462,44.998809,47.066763,42.668259,43.521700,43.685823,71.685254,56.881335,101.030492,48.248451,50.283519,45.720952,549.739507,62.027211
8/13/2024 3:31:42 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.876216,27.478528,42.585830,24.583472,25.764608,42.554951,25.230169,26.513410,38.015710,25.037259,25.485587,37.343067,24.860736,25.713246,38.363256,25.709821,25.906733,26.927501,37.237794,25.087488,25.730304,37.592792,24.709708,25.662500,37.516376,25.932974,26.363818,37.247380,25.566827,25.757241,37.967125,24.028395,38.640128,26.447575,27.592044,40.244761,25.793174,26.445523,36.130477,25.283446,25.760989,40.105808,25.577885,25.953151,41.383294,25.508003,26.342940,41.351015,23.029763,23.499490,22.734424,21.572862,22.153082,22.754181,22.382118,13.069385,22.043353,12.705675,10.327162,7.309674,13.501237,37.348060,39.584059,20.490833,41.409072,75.407011,78.748339,47.441683,38.902350,25.263262,-0.391984,-0.430047,-0.483204,-0.464501,-0.317826,-791.983815,-830.046898,-883.203958,-864.500548,-717.826426,45.261407,47.362185,43.029330,42.668259,43.751473,111.370256,56.060719,148.724700,48.511048,49.659851,45.885075,549.608208,61.830263
8/13/2024 3:32:12 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.873254,27.473756,42.547236,24.577527,25.766439,42.523414,25.225832,26.514327,38.005253,25.033606,25.479197,37.334602,24.866001,25.708228,38.349693,25.700466,25.888711,26.917944,37.220189,25.065321,25.713418,37.567179,24.706054,25.653374,37.497221,25.915182,26.358809,37.230444,25.562723,25.748801,37.942421,24.005262,38.611742,26.438755,27.573467,40.191646,25.791646,26.441947,36.113565,25.270949,25.741200,40.048688,25.576813,25.948657,41.334943,25.510358,26.341870,41.303103,23.009758,23.489138,22.679025,21.355380,22.123607,22.711190,22.338404,13.023611,22.002137,12.637797,10.308723,7.267118,13.319089,37.337777,39.631730,20.458254,41.458297,75.388896,78.759411,47.428317,38.940481,25.237243,-0.303717,-0.329311,-0.323405,-0.244653,-0.034650,-703.716833,-729.310978,-723.404637,-644.653419,-434.650124,45.359881,47.362185,43.127804,43.521700,43.456051,82.287617,56.585913,115.768758,47.920204,50.283519,46.114848,547.966977,58.777570
8/13/2024 3:32:42 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.866054,27.474768,42.508954,24.548110,25.743486,42.483366,25.202854,26.492094,37.989105,25.016791,25.465824,37.322220,24.841861,25.694176,38.319097,25.684588,25.870960,26.899092,37.196382,25.062627,25.707759,37.559430,24.682082,25.655934,37.491922,25.922077,26.365241,37.226256,25.556378,25.757068,37.942024,23.981254,38.557062,26.413694,27.560063,40.138026,25.768605,26.415061,36.091680,25.250167,25.729571,39.991284,25.578196,25.948442,41.299136,25.512882,26.332535,41.272822,23.000215,23.498871,22.656150,21.238422,22.092654,22.661204,22.304935,13.002367,21.973247,12.646587,10.478702,7.568601,13.549344,37.195208,38.919158,21.290503,41.143149,74.926014,78.135516,47.289707,38.714868,25.226757,-0.377546,-0.409703,-0.451375,-0.421187,-0.261716,-777.546094,-809.702837,-851.375348,-821.187387,-661.716183,45.327056,47.723256,42.799557,42.340012,44.506440,76.608952,56.224842,102.343478,48.478223,49.528552,45.524004,549.608208,55.626403
8/13/2024 3:33:12 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.862591,27.459034,42.464355,24.521522,25.729978,42.453104,25.190701,26.473593,37.970813,25.003033,25.452307,37.296994,24.829242,25.669023,38.285913,25.676101,25.827184,26.882738,37.165433,25.034094,25.684059,37.529617,24.658788,25.614193,37.464779,25.889487,26.342714,37.193080,25.551625,25.716934,37.921808,23.938448,38.522003,26.404648,27.546036,40.074484,25.751329,26.399861,36.062032,25.247269,25.708641,39.905551,25.569135,25.941441,41.260067,25.506789,26.337396,41.222914,22.899408,23.639903,22.669473,21.395797,22.007758,22.646037,22.268370,15.455265,21.935276,15.614844,12.833661,12.404937,14.082327,35.232937,38.826723,24.594386,39.823773,69.775457,73.085071,47.072403,38.107645,25.205818,-0.364749,-0.404125,-0.439235,-0.405437,-0.243997,-764.749023,-804.124626,-839.234538,-805.437146,-643.997158,44.309492,48.445398,42.963681,42.536960,43.981245,126.896313,56.356141,158.112547,48.806470,49.988097,45.819426,546.325746,58.186726
8/13/2024 3:33:42 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.848630,27.445347,42.400999,24.503173,25.706881,42.384231,25.168950,26.444150,37.942726,24.984474,25.426456,37.273327,24.797410,25.649805,38.251170,25.655741,25.811243,26.880725,37.132692,25.032301,25.680899,37.522523,24.649444,25.622907,37.456793,25.900021,26.349818,37.191554,25.549378,25.733863,37.919617,23.937339,38.484345,26.394765,27.530491,40.012780,25.750564,26.377896,36.044970,25.229364,25.689383,39.826085,25.570424,25.949803,41.209345,25.522466,26.340279,41.192537,22.929135,23.661558,22.676240,21.667214,22.041222,22.667049,22.286180,16.861688,21.940212,16.945661,14.196864,13.582718,14.692873,33.650196,38.228481,26.178075,39.620339,66.704707,70.235160,46.858953,37.955030,25.180921,-0.376890,-0.413312,-0.450719,-0.419547,-0.260732,-776.889834,-813.312267,-850.719088,-819.546737,-660.731793,44.375141,47.099588,43.193453,43.160629,43.948420,66.433309,56.848510,102.015231,49.791209,51.399557,46.278971,544.290620,54.937085
8/13/2024 3:34:12 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.844944,27.446223,42.339626,24.499477,25.703195,42.322856,25.168459,26.444116,37.934011,24.985126,25.420026,37.259027,24.794632,25.635843,38.219767,25.650228,25.790760,26.872813,37.107330,25.017957,25.671597,37.509435,24.637604,25.621823,37.445040,25.884790,26.333917,37.173775,25.542129,25.723192,37.903645,23.915170,38.442434,26.380068,27.516056,39.936854,25.712105,26.362742,36.010896,25.223315,25.684025,39.747246,25.576711,25.944219,41.140015,25.524186,26.350431,41.127849,22.901169,23.704252,22.754171,21.629732,22.091195,22.758536,22.371763,17.639249,21.985363,17.610682,15.155244,14.283481,15.117649,32.082760,37.987077,27.501582,39.528688,63.986419,68.110527,46.663958,37.881361,25.157562,-0.362780,-0.408062,-0.438578,-0.401500,-0.236450,-762.780242,-808.062187,-838.578278,-801.499586,-636.450166,44.965985,48.346924,43.751473,43.094979,44.736212,171.439350,57.570653,218.411400,50.250755,51.498031,46.935464,544.421918,52.179813
8/13/2024 3:34:42 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.835584,27.435529,42.245172,24.486886,25.686983,42.245834,25.157714,26.440694,37.928443,24.970718,25.418196,37.244980,24.774500,25.627849,38.185055,25.645887,25.761978,26.858899,37.065385,25.006961,25.665868,37.492926,24.618134,25.618377,37.433209,25.871076,26.332528,37.163944,25.536169,25.728421,37.895164,23.923628,38.384578,26.373425,27.500331,39.863427,25.692212,26.317796,35.976671,25.194259,25.657281,39.644508,25.568001,25.942133,41.066764,25.504513,26.341507,41.051500,22.962032,23.615073,22.816661,22.187813,22.200002,22.711452,22.477288,19.834359,22.022187,17.454356,15.666559,14.527424,15.212924,30.797395,37.994210,28.618814,39.443055,61.445438,66.383115,46.467031,37.822506,25.149359,-0.371640,-0.409375,-0.439563,-0.402812,-0.236778,-771.639753,-809.374707,-839.562668,-802.812106,-636.778296,45.819426,49.167541,44.309492,42.733908,45.228582,80.974631,57.078283,124.598588,50.382053,51.465207,48.412574,546.653993,55.232507
8/13/2024 3:35:12 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.833803,27.438076,42.177455,24.478463,25.686114,42.137280,25.133760,26.425239,37.898432,24.949956,25.406591,37.218050,24.752814,25.600950,38.142376,25.622870,25.749174,26.844759,37.030575,25.003054,25.644843,37.478869,24.604842,25.596436,37.414693,25.866035,26.319056,37.147425,25.525872,25.712193,37.880228,23.916504,38.341888,26.366373,27.486928,39.787375,25.677159,26.305728,35.967970,25.185819,25.641542,39.554666,25.568930,25.942605,41.002843,25.516862,26.341979,40.980054,23.028200,23.646758,22.920512,22.460552,22.490203,22.708049,22.692426,20.778171,22.019239,17.523863,15.973440,14.642022,15.236080,29.786911,37.975999,29.519963,39.387748,59.075119,64.918937,46.266245,37.788814,25.143916,-0.371312,-0.406422,-0.436281,-0.396906,-0.227919,-771.311623,-806.421536,-836.281368,-796.905766,-627.918784,44.736212,48.707996,43.620174,43.652999,46.278971,3.180192,57.669127,27.798688,50.152281,51.629330,48.773645,546.457045,59.171466
8/13/2024 3:35:42 PM,47.500000,101.570000,167.600000,0.000000,100.000000,0.000000,35.000000,22.100000,40.100000,3.200000,0.000000,25.847560,27.434046,42.100255,24.501872,25.692571,42.071996,25.148452,26.429861,37.900053,24.960310,25.407797,37.218335,24.752878,25.594849,38.103941,25.612888,25.733756,26.832109,36.992316,24.984410,25.640380,37.451786,24.599455,25.570280,37.391395,25.856554,26.314828,37.127905,25.515927,25.707274,37.850049,23.920962,38.283485,26.345501,27.465650,39.703188,25.671782,26.290325,35.925826,25.175865,25.629086,39.462450,25.552362,25.942936,40.909345,25.496409,26.323158,40.878363,23.181442,23.950597,23.033614,22.737588,22.672111,22.849682,22.924779,21.235534,22.018452,17.692618,16.163731,14.761358,15.287106,28.889611,37.893983,30.162420,39.236735,56.918707,63.525428,46.164032,37.641418,25.133687,-0.349655,-0.394281,-0.415281,-0.368358,-0.190184,-749.655041,-794.280726,-815.281047,-768.358453,-590.183821,45.819426,48.773645,44.539264,43.259103,44.867511,145.015516,57.373705,183.124920,49.725560,51.563681,48.576697,547.113537,70.692922
