Time,Relative Humidity [%],Relative Air Pressure [kPa],Wind Direction [deg],Precipitation Type,Wind Measurement Quality [%],Global Radiation [W/m2],Air Temperature [degC],Dew Point [degC],Wind Chill Temperature [degC],Wind Speed [m/s],Precipitation Accumulation [mm],A1,A2,A3,A5,A6,A7,B1,B2,B3,B5,B6,B7,C1,C2,C3,C5,C6,C7,D1,D2,D3,D5,D6,D7,E1,E2,E3,E5,E6,E7,F1,F2,F3,F5,F6,F7,G1,G2,G3,G5,G6,G7,H1,H2,H3,H5,H6,H7,SV1,SV2,SV4,SV5,SV6,Thermostat,SV2 New,SV3 New,IDU Return Air,Bath2 SV,IDU Distributor,IDU CoilInt,IDU CoilOut,IDU CoilIn,ODU CoilOut,ODU CompSuc,ODU CoilInt,ODU CoilIn,ODU CompDis,ODU Coil2,ODU Coil3,BGlobe,Kitchen Pyranometer [V] ,Living Room Pyranometer [V] ,Master Bedroom Pyranometer [V] ,Bedroom 2 Pyranometer [V] ,Bedroom 3 Pyranometer [V] ,Kitchen Irradiance [W/m2] ,Living Room Irradiance [W/m2],Master Bedroom Irradiance [W/m2],Bedroom 2 Irradiance [W/m2],Bedroom 3 Irradiance [W/m2],SV3 RH[%],BR3 RH [%],SV1 RH [%],BR1-SV1 RH [%],MB RH [%],SV2 RH [%],BR1 SV2 RH [%],BR3 SV RH [%],BTH SV RH [%],TstatRH [%]
6/20/2024 7:13:03 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.588330,25.782008,34.473886,23.732191,24.403171,33.993674,22.849924,23.466422,30.743140,22.441849,22.655811,29.983718,21.895817,22.386217,30.988414,22.138321,23.382470,23.175723,30.367992,21.794781,22.156958,30.696380,21.481391,22.022612,30.318704,22.564360,22.834771,30.276646,22.167768,22.300003,30.347192,22.352426,30.582221,23.069164,23.648921,30.365002,23.189900,23.496423,29.543162,22.673226,22.881112,30.322496,23.671161,23.993640,34.216635,23.435180,24.094440,33.474980,23.292751,23.500823,22.583195,22.772515,21.520538,23.229646,22.953492,23.041888,20.202627,25.280033,15.791978,15.153341,16.392941,16.273463,30.148406,33.649762,30.876470,31.119871,37.092821,33.318426,30.273120,23.998947,-0.335217,-0.369999,-0.370983,-0.328983,-0.109136,-735.217319,-769.999103,-770.983493,-728.982848,-509.135676,38.663651,40.239234,34.527744,34.068198,37.613261,-85.150995,56.520264,-8.538213,45.983549,51.301083
6/20/2024 7:13:33 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.585296,25.755698,34.349838,23.726170,24.407918,33.862770,22.845041,23.470950,30.736303,22.446386,22.658048,29.962616,21.904732,22.388915,30.928064,22.138030,23.393073,23.176692,30.322823,21.809334,22.160918,30.681067,21.480751,22.032096,30.309257,22.566479,22.841942,30.254083,22.173569,22.318448,30.331189,22.367651,30.545876,23.082060,23.645293,30.321857,23.199350,23.510454,29.529160,22.684525,22.891487,30.281157,23.683582,24.002615,34.073773,23.432009,24.092419,33.342912,23.276185,23.512475,22.593261,22.764659,21.532469,23.276644,22.945869,23.044827,20.207201,25.276561,15.808720,15.169172,16.413620,16.295079,30.106967,33.611092,30.833213,31.092438,37.038959,33.214186,30.244034,24.016890,-0.338827,-0.372952,-0.376890,-0.335874,-0.116683,-738.826749,-772.952274,-776.889834,-735.873579,-516.682670,36.661346,37.022418,39.845338,42.340012,30.227713,-225.968901,60.918768,-68.180638,45.983549,51.038486
6/20/2024 7:14:03 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.584220,25.747548,34.223417,23.735638,24.407986,33.749918,22.860038,23.485927,30.721009,22.463235,22.668226,29.954763,21.909404,22.397260,30.878448,22.161100,23.399076,23.186369,30.289170,21.822722,22.185337,30.647438,21.502901,22.050309,30.298215,22.573182,22.853004,30.244622,22.187407,22.326534,30.327383,22.379414,30.512854,23.088922,23.650771,30.285655,23.203686,23.510429,29.509659,22.689325,22.897433,30.231383,23.680807,23.991822,33.948761,23.452170,24.092166,33.228501,23.288655,23.539387,22.607817,22.765198,21.547059,23.266167,22.955822,23.051105,20.249777,25.305201,15.828620,15.187698,16.447464,16.320315,30.081257,33.589834,30.800701,31.065587,37.001058,33.103134,30.204546,24.012129,-0.348014,-0.384109,-0.390343,-0.353264,-0.136699,-748.014390,-784.108695,-790.343165,-753.264471,-536.698609,48.904944,69.879898,55.141628,50.710300,53.861467,265.022367,68.238665,537.203921,45.983549,51.202609
6/20/2024 7:14:33 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.590412,25.741399,34.116429,23.726253,24.408001,33.637437,22.874521,23.488235,30.700690,22.463479,22.676742,29.937580,21.921615,22.403482,30.816803,22.162725,23.411017,23.193496,30.233779,21.835164,22.186269,30.652421,21.513048,22.072407,30.287599,22.591578,22.860136,30.237624,22.200069,22.338272,30.324908,22.392531,30.478145,23.102336,23.666462,30.251834,23.215490,23.510987,29.487561,22.701601,22.907637,30.185571,23.688013,23.989631,33.817777,23.438048,24.088600,33.113510,23.274335,23.537230,22.593936,22.769239,21.552953,23.247716,22.978230,23.021395,20.233978,25.319274,15.851140,15.204880,16.444575,16.321151,30.047458,33.554256,30.764325,31.053162,36.978300,33.011985,30.190928,24.023472,-0.336530,-0.370983,-0.372624,-0.331280,-0.112089,-736.529839,-770.983493,-772.624143,-731.279758,-512.088847,43.718648,47.690431,43.554525,47.854555,49.200366,248.675705,61.279839,403.673515,45.983549,51.038486
6/20/2024 7:15:03 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.592465,25.743447,33.999972,23.745044,24.412801,33.527380,22.886227,23.505889,30.682608,22.468529,22.686385,29.923544,21.938867,22.416808,30.768683,22.168468,23.422168,23.196620,30.187555,21.843590,22.200899,30.628608,21.536911,22.079679,30.271004,22.589191,22.871530,30.204743,22.210098,22.349678,30.297686,22.403706,30.438502,23.110513,23.665687,30.214886,23.222977,23.519386,29.472526,22.703812,22.919262,30.148618,23.692283,23.998479,33.693087,23.452642,24.094469,32.996736,23.277119,23.552626,22.586843,22.791781,21.559432,23.216536,22.989053,23.045073,20.226849,25.362713,15.860264,15.228258,16.482325,16.344938,30.040248,33.539911,30.745275,31.035479,36.940755,32.953066,30.158385,24.019572,-0.338499,-0.372296,-0.375249,-0.333249,-0.112745,-738.498619,-772.296013,-775.249184,-733.248538,-512.745108,46.147672,52.548480,45.294231,49.430138,50.677475,301.556167,64.234058,468.141010,45.524004,51.202609
6/20/2024 7:15:33 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.604853,25.727955,33.887116,23.763185,24.411230,33.422727,22.883043,23.514406,30.662756,22.483731,22.685037,29.918596,21.951094,22.417989,30.714269,22.183219,23.429891,23.209625,30.158303,21.866069,22.214161,30.619268,21.542362,22.085123,30.267084,22.606349,22.882247,30.206930,22.225890,22.361098,30.296480,22.416503,30.406718,23.106472,23.672198,30.169517,23.239362,23.524753,29.435242,22.725039,22.925784,30.085824,23.688476,23.993988,33.566294,23.455027,24.095476,32.894727,23.285669,23.544430,22.606896,22.796895,21.581601,23.192729,22.989113,23.083930,20.241922,25.366657,15.882239,15.249797,16.504505,16.369918,30.018136,33.534804,30.700139,31.019722,36.899310,32.894754,30.138097,24.035377,-0.348014,-0.384109,-0.390671,-0.353593,-0.137355,-748.014390,-784.108695,-790.671295,-753.592601,-537.354869,43.817122,47.788905,43.488875,48.117152,49.364489,-106.060315,61.214189,3.180192,45.622478,51.136960
6/20/2024 7:16:03 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.588636,25.716342,33.776253,23.757484,24.405308,33.326815,22.899378,23.514206,30.646517,22.490427,22.703218,29.889885,21.941460,22.422157,30.654652,22.188309,23.447456,23.220542,30.110480,21.872875,22.227172,30.605839,21.560228,22.087096,30.250480,22.619119,22.903048,30.185121,22.234301,22.367897,30.282590,22.424450,30.371197,23.116315,23.669420,30.137145,23.220975,23.508212,29.423435,22.720647,22.940682,30.054126,23.686386,24.000147,33.457998,23.457064,24.083308,32.795505,23.306127,23.551575,22.613365,22.792336,21.582558,23.311404,22.997414,23.079145,20.298768,25.379029,15.893699,15.269442,16.528753,16.384626,29.876293,33.487443,30.601623,30.965531,36.826579,32.831612,30.069076,24.047037,-0.346702,-0.381812,-0.387390,-0.348999,-0.132105,-746.701870,-781.811784,-787.389995,-748.998781,-532.104787,43.685823,47.953029,43.521700,48.117152,49.331664,274.147612,61.312663,444.474483,45.852251,51.005662
6/20/2024 7:16:33 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.604468,25.688305,33.671890,23.760506,24.403748,33.238088,22.902177,23.522506,30.636165,22.496675,22.710842,29.871370,21.957840,22.425188,30.617185,22.195712,23.437766,23.209242,30.061110,21.886398,22.232636,30.567142,21.553033,22.090721,30.230525,22.622510,22.899777,30.163580,22.235166,22.367381,30.280953,22.438877,30.343124,23.125458,23.676717,30.098200,23.240672,23.528356,29.395760,22.741054,22.934214,30.019699,23.694142,23.987048,33.351913,23.460465,24.083269,32.698951,23.321700,23.560031,22.635855,22.811831,21.604867,23.342349,22.996008,23.068556,20.330606,25.401387,15.926538,15.293456,16.546881,16.413938,29.822172,33.461356,30.536416,30.917084,36.792990,32.756678,30.023892,24.052044,-0.333249,-0.367046,-0.366390,-0.322420,-0.101917,-733.248538,-767.045933,-766.389673,-722.420246,-501.916812,37.449138,40.403357,34.068198,30.752908,32.492615,-179.653259,56.290491,-76.583755,46.082023,50.874363
6/20/2024 7:17:03 PM,63.200000,101.720000,151.800000,0.000000,100.000000,0.000000,30.700000,22.800000,31.800000,3.300000,0.000000,24.616073,25.689154,33.566725,23.773966,24.416274,33.143620,22.921632,23.525193,30.624578,22.512470,22.719048,29.865648,21.973653,22.436847,30.565824,22.208297,23.446768,23.216182,30.026098,21.884383,22.233382,30.556575,21.565986,22.093307,30.221534,22.616821,22.899374,30.145993,22.246030,22.376403,30.258169,22.453875,30.316568,23.144176,23.672945,30.072083,23.247682,23.525271,29.381159,22.751287,22.945591,29.978418,23.699311,24.002525,33.251811,23.466555,24.079730,32.607941,23.311753,23.571876,22.626583,22.823235,21.610082,23.353511,22.999371,23.117830,20.361696,25.400622,15.942541,15.307847,16.573803,16.427362,29.780671,33.411403,30.512715,30.884143,36.755310,32.629558,29.998077,24.053651,-0.344405,-0.378859,-0.384765,-0.344733,-0.125542,-744.404960,-778.858614,-784.764955,-744.733090,-525.542184,44.046894,47.920204,43.915596,47.887379,63.774513,243.456590,61.312663,441.126375,46.016374,51.399557
6/20/2024 7:17:33 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.598889,25.666758,33.463377,23.766151,24.413276,33.039732,22.919773,23.521960,30.590434,22.510379,22.715120,29.832356,21.972940,22.428549,30.503424,22.202985,23.470817,23.223490,29.978549,21.907591,22.258182,30.534165,21.581149,22.109144,30.207250,22.646886,22.920005,30.130803,22.258872,22.392920,30.250445,22.463952,30.280077,23.148908,23.690053,30.042135,23.247595,23.540778,29.353886,22.764753,22.968465,29.927872,23.706560,24.005874,33.142486,23.479083,24.084911,32.518955,23.307532,23.582792,22.621436,22.830723,21.619202,23.292158,23.014892,23.153546,20.391850,25.440963,15.955967,15.330628,16.598384,16.445664,29.709273,33.365478,30.427000,30.834859,36.695679,32.510929,29.953370,24.056260,-0.335874,-0.370983,-0.371968,-0.329639,-0.109792,-735.873579,-770.983493,-771.967883,-729.639108,-509.791936,40.173585,47.624782,41.781993,34.626218,41.256799,-246.188914,60.787469,-114.726031,45.655303,51.268259
6/20/2024 7:18:03 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.619410,25.664858,33.380178,23.797022,24.411829,32.949265,22.943122,23.547344,30.588328,22.542711,22.738250,29.839753,21.989664,22.451233,30.466283,22.236948,23.475168,23.213156,29.935324,21.914948,22.259095,30.521276,21.589663,22.122939,30.183949,22.642514,22.927347,30.118355,22.257026,22.399810,30.234834,22.467853,30.234086,23.148133,23.694552,29.986845,23.243607,23.536335,29.330464,22.753181,22.962180,29.874379,23.693406,23.992041,33.028193,23.464546,24.073829,32.413070,23.301761,23.585738,22.631742,22.818285,21.627456,23.243247,23.010495,23.143641,20.411439,25.450293,15.975278,15.342496,16.609289,16.447026,29.626371,33.327919,30.372777,30.795364,36.643263,32.390176,29.903498,24.056922,-0.348014,-0.384437,-0.390999,-0.352936,-0.136042,-748.014390,-784.436825,-790.999425,-752.936341,-536.042349,82.944110,58.063023,49.561437,51.563741,56.651562,430.917928,72.276098,462.265409,45.786601,51.268259
6/20/2024 7:18:33 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.616194,25.655942,33.276350,23.796093,24.401745,32.855692,22.940124,23.548478,30.558260,22.539941,22.750642,29.812580,21.989652,22.458577,30.402298,22.231647,23.486134,23.235373,29.895905,21.931933,22.279287,30.512871,21.622549,22.151187,30.178704,22.665447,22.941081,30.101573,22.283657,22.414249,30.220317,22.493553,30.206626,23.169153,23.709816,29.951451,23.264163,23.557107,29.318587,22.773299,22.976778,29.828792,23.704772,23.999734,32.917460,23.480505,24.068693,32.325391,23.302471,23.585530,22.641874,22.814402,21.626327,23.369466,23.002940,23.137924,20.425774,25.474983,15.989984,15.367491,16.626069,16.477782,29.612580,33.300300,30.358000,30.778116,36.658807,32.301582,29.872779,24.059725,-0.335545,-0.369343,-0.369999,-0.326686,-0.105854,-735.545449,-769.342843,-769.999103,-726.685937,-505.854374,43.652999,48.149977,43.981245,47.887379,49.331664,-56.068334,61.279839,23.236061,45.786601,51.202609
6/20/2024 7:19:03 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.612127,25.650741,33.180879,23.798665,24.414615,32.755415,22.955560,23.557932,30.539778,22.552173,22.751383,29.794523,21.999367,22.457938,30.357359,22.241587,23.481355,23.235870,29.856791,21.939566,22.278866,30.483977,21.616831,22.145245,30.163135,22.663187,22.949156,30.082382,22.289673,22.417736,30.211987,22.503704,30.160036,23.171219,23.703397,29.907326,23.269442,23.558943,29.277802,22.773529,22.983208,29.784203,23.709358,23.996069,32.814221,23.474313,24.066632,32.213018,23.311309,23.581751,22.649805,22.848284,21.646019,23.487492,23.027625,23.124042,20.431204,25.494744,16.011314,15.394218,16.662032,16.490009,29.577145,33.258616,30.289262,30.746488,36.594522,32.218866,29.832725,24.060170,-0.339811,-0.374265,-0.376890,-0.334889,-0.115698,-739.811139,-774.264794,-776.889834,-734.889188,-515.698279,43.685823,48.051503,43.784297,48.248451,49.233190,34.626218,61.181365,139.599450,45.885075,51.005662
6/20/2024 7:19:33 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.611951,25.645772,33.068755,23.800324,24.402307,32.648143,22.955844,23.569681,30.518360,22.558202,22.761085,29.780542,22.012305,22.474772,30.298852,22.248310,23.494026,23.243269,29.821991,21.949286,22.302376,30.468210,21.635769,22.156802,30.143738,22.686449,22.949212,30.067054,22.301916,22.435722,30.192592,22.509276,30.127028,23.176055,23.717168,29.859363,23.266475,23.549326,29.256971,22.788476,22.983912,29.728531,23.708915,23.992419,32.714575,23.481210,24.061837,32.131945,23.312442,23.593890,22.656684,22.858376,21.661892,23.439539,23.020494,23.125864,20.453813,25.501125,16.026681,15.409839,16.669931,16.500472,29.511908,33.220170,30.246045,30.699019,36.567709,32.125746,29.805009,24.076079,-0.345717,-0.380827,-0.386406,-0.346702,-0.127511,-745.717480,-780.827394,-786.405605,-746.701870,-527.510965,45.097283,49.266015,85.044887,63.479091,53.172149,398.651351,62.921072,604.034734,45.852251,51.333908
6/20/2024 7:20:03 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.618946,25.636312,32.980517,23.800224,24.408160,32.551276,22.961485,23.573710,30.494757,22.561780,22.773160,29.763919,22.019338,22.474213,30.250136,22.259478,23.500207,23.242340,29.766976,21.956409,22.307194,30.451472,21.639672,22.164841,30.130382,22.681843,22.962289,30.050755,22.307654,22.445596,30.178785,22.518918,30.090693,23.186009,23.720005,29.827083,23.279640,23.553311,29.244139,22.799358,23.001907,29.684243,23.713815,24.000982,32.615652,23.480149,24.060090,32.041015,23.311418,23.631619,22.662092,22.858959,21.646128,23.397453,23.006612,23.113822,20.455784,25.501933,16.035196,15.423733,16.690536,16.517127,29.467863,33.192420,30.222143,30.666554,36.543222,32.040228,29.777927,24.074616,-0.342108,-0.375249,-0.378859,-0.337842,-0.117995,-742.108050,-775.249184,-778.858614,-737.842359,-517.995190,44.965985,48.084327,43.981245,47.624782,49.233190,586.506419,61.378313,565.498699,45.753777,51.563681
6/20/2024 7:20:33 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.628749,25.638560,32.898398,23.820818,24.414763,32.471561,22.975226,23.584682,30.487715,22.575992,22.786218,29.751661,22.039319,22.492565,30.202384,22.275080,23.513218,23.247326,29.720734,21.982347,22.306441,30.430162,21.654576,22.191458,30.111093,22.697862,22.970493,30.029879,22.325756,22.455877,30.159272,22.528279,30.035501,23.186705,23.714510,29.775708,23.273910,23.550107,29.198141,22.798905,22.994108,29.619267,23.704193,23.987700,32.503127,23.473274,24.055973,31.933314,23.327321,23.628710,22.693410,22.868676,21.674521,23.408995,23.041811,23.142356,20.453086,25.514337,16.057641,15.452041,16.714113,16.546067,29.448681,33.172485,30.167164,30.628572,36.501899,31.942091,29.730680,24.079003,-0.346702,-0.380827,-0.385421,-0.345717,-0.127511,-746.701870,-780.827394,-785.421215,-745.717480,-527.510965,44.211018,48.084327,43.652999,48.018678,49.069067,144.162075,61.247014,137.695621,46.377445,51.465207
6/20/2024 7:21:03 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.635743,25.644169,32.802930,23.824156,24.411230,32.378486,23.001302,23.611870,30.472699,22.596804,22.795077,29.732999,22.045661,22.503498,30.150492,22.291076,23.532341,23.256593,29.685729,21.977143,22.324924,30.407190,21.669170,22.195226,30.100548,22.703464,22.983898,30.016165,22.334811,22.465619,30.157776,22.544455,30.004875,23.199014,23.725888,29.736690,23.284840,23.558050,29.202138,22.821331,23.003437,29.572084,23.712821,23.981659,32.413675,23.486494,24.051307,31.841955,23.335979,23.609617,22.688065,22.862415,21.682289,23.488988,23.035322,23.160657,20.413317,25.537571,16.069231,15.460147,16.727548,16.558576,29.417587,33.146800,30.140762,30.602195,36.479857,31.864065,29.706993,24.089056,-0.341124,-0.374593,-0.376890,-0.335217,-0.114714,-741.123659,-774.592924,-776.889834,-735.217319,-514.713889,43.849946,48.018678,45.228582,48.740820,49.266015,452.877578,61.772209,498.339625,46.049199,51.301083
6/20/2024 7:21:33 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.623048,25.633784,32.699332,23.821982,24.393035,32.280878,22.994762,23.609695,30.441396,22.583595,22.788534,29.708666,22.047620,22.502468,30.096774,22.274869,23.524768,23.253605,29.639989,21.997847,22.331817,30.386613,21.685283,22.213850,30.082673,22.707825,22.972643,29.988105,22.338945,22.472740,30.131081,22.549046,29.961511,23.209651,23.722759,29.688095,23.288592,23.561570,29.168221,22.823938,23.014079,29.528002,23.702585,23.987925,32.314011,23.494372,24.049555,31.756150,23.352993,23.633271,22.705333,22.870489,21.694988,23.423423,23.062448,23.182727,20.446828,25.567980,16.103989,15.486317,16.753181,16.581192,29.407203,33.122107,30.110432,30.565793,36.441434,31.768909,29.690882,24.090516,-0.346374,-0.381156,-0.386406,-0.346374,-0.127511,-746.373740,-781.155524,-786.405605,-746.373740,-527.510965,44.046894,48.215626,44.276667,47.788905,49.069067,177.380609,61.443962,163.824034,46.278971,51.465207
6/20/2024 7:22:03 PM,68.600000,101.730000,146.300000,0.000000,100.000000,0.000000,29.600000,23.100000,31.500000,4.400000,0.000000,24.639325,25.642948,32.622182,23.825911,24.407488,32.198707,23.010866,23.617294,30.434419,22.602470,22.804874,29.699189,22.056625,22.508245,30.044321,22.298585,23.532242,23.254887,29.589852,21.994990,22.346436,30.367755,21.688871,22.231463,30.062897,22.731162,22.997574,29.981902,22.354024,22.486436,30.125558,22.562510,29.921699,23.231238,23.736757,29.658223,23.307880,23.589332,29.149650,22.837733,23.024654,29.479320,23.724607,23.994355,32.231602,23.512505,24.068125,31.688303,23.365839,23.618136,22.716129,22.873703,21.703736,23.328901,23.065431,23.203840,20.446365,25.574829,16.118667,15.510581,16.772958,16.613312,29.378657,33.110641,30.061580,30.530095,36.400804,31.702759,29.651323,24.085703,-0.335545,-0.368358,-0.368030,-0.324061,-0.102573,-735.545449,-768.358453,-768.030323,-724.060897,-502.573073,43.915596,48.182801,43.817122,47.985853,49.200366,71.652429,61.345488,77.429568,45.819426,51.465207
6/20/2024 7:22:33 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.625535,25.633297,32.517019,23.834787,24.396210,32.095479,23.014018,23.614251,30.392311,22.614127,22.808258,29.674224,22.066455,22.510712,29.993807,22.306341,23.540053,23.275553,29.562918,22.025835,22.357027,30.354203,21.716974,22.251485,30.043229,22.738757,23.003558,29.973544,22.365533,22.512652,30.114941,22.569189,29.871489,23.234481,23.745498,29.613420,23.319842,23.599222,29.135626,22.842816,23.034556,29.439258,23.712028,23.984533,32.145817,23.506802,24.063344,31.600392,23.357567,23.619498,22.702101,22.875067,21.709938,23.276343,23.044067,23.181564,20.427652,25.576185,16.115158,15.515933,16.790395,16.602824,29.363238,33.076455,30.042721,30.525041,36.387994,31.655480,29.644647,24.108349,-0.347030,-0.382140,-0.387390,-0.347030,-0.128495,-747.030000,-782.139914,-787.389995,-747.030000,-528.495355,38.860599,47.887379,44.276667,48.478223,45.950725,-36.603304,61.542436,4.887075,45.852251,51.432382
6/20/2024 7:23:03 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.635371,25.617540,32.456465,23.828826,24.401473,32.032620,23.020444,23.632134,30.374223,22.617112,22.818362,29.666071,22.074965,22.522891,29.954887,22.302660,23.543348,23.273343,29.509553,22.024079,22.366767,30.325572,21.716368,22.249040,30.024308,22.737463,23.009842,29.934933,22.364928,22.500785,30.095118,22.582372,29.822780,23.228924,23.747741,29.564005,23.312450,23.577388,29.098404,22.853102,23.029686,29.390279,23.715877,23.985400,32.044844,23.501019,24.048404,31.509229,23.352765,23.614241,22.708780,22.887026,21.711106,23.301830,23.057399,23.196499,20.461835,25.583966,16.138010,15.543947,16.804604,16.629143,29.326098,33.059384,30.011646,30.483374,36.359331,31.576709,29.611986,24.113350,-0.344077,-0.377218,-0.381484,-0.339811,-0.119964,-744.076830,-777.217964,-781.483654,-739.811139,-519.963971,58.588217,51.563741,47.985853,50.217930,75.427264,524.829057,64.562304,504.871716,46.016374,51.465207
6/20/2024 7:23:33 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.632912,25.615770,32.371872,23.836905,24.404048,31.949530,23.031063,23.631733,30.356645,22.629348,22.826229,29.646203,22.093426,22.533750,29.911949,22.314444,23.548319,23.262024,29.477997,22.029296,22.371061,30.298365,21.726192,22.254944,30.007266,22.748186,23.004257,29.919472,22.362784,22.507605,30.072422,22.587583,29.781446,23.246224,23.744163,29.526952,23.323323,23.588943,29.076957,22.849516,23.041254,29.348681,23.715048,23.977011,31.963815,23.502484,24.046431,31.430593,23.364174,23.618765,22.717678,22.892246,21.729692,23.254039,23.066520,23.216403,20.450692,25.603542,16.153557,15.557648,16.818966,16.655846,29.278227,33.026272,29.970605,30.468368,36.322617,31.511572,29.576854,24.111186,-0.330952,-0.364093,-0.362452,-0.316514,-0.092401,-730.951628,-764.092763,-762.452112,-716.513905,-492.401037,44.014070,48.281275,43.849946,48.511048,49.266015,163.003418,61.476787,111.698502,45.950725,51.333908
6/20/2024 7:24:03 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.638716,25.602839,32.299000,23.850053,24.412144,31.879300,23.046069,23.639383,30.330952,22.634488,22.832055,29.625228,22.098571,22.539350,29.875823,22.321656,23.570585,23.283845,29.450611,22.046573,22.396601,30.286176,21.737955,22.263014,29.993259,22.757855,23.028615,29.902747,22.397521,22.529691,30.067919,22.609664,29.748298,23.258057,23.746584,29.488577,23.337219,23.600767,29.072097,22.866641,23.054470,29.304174,23.724119,23.989742,31.883940,23.506054,24.051601,31.368454,23.385693,23.646922,22.726821,22.902304,21.747372,23.239765,23.067162,23.226455,20.461957,25.649390,16.180769,15.585595,16.848233,16.665574,29.254389,33.001717,29.906941,30.435288,36.269606,31.443841,29.547192,24.109297,-0.346374,-0.381812,-0.387718,-0.347358,-0.127839,-746.373740,-781.811784,-787.718125,-747.358130,-527.839095,37.843034,46.147672,44.014070,48.445398,48.543872,-21.635255,60.098151,7.611522,46.311796,51.727804
6/20/2024 7:24:33 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.639583,25.578129,32.220582,23.850692,24.398819,31.796756,23.051990,23.639564,30.315304,22.646617,22.841883,29.607066,22.105884,22.534246,29.822589,22.335174,23.564174,23.272153,29.404410,22.047504,22.382588,30.262669,21.736584,22.260035,29.967475,22.756028,23.017605,29.879674,22.384887,22.523726,30.039650,22.609445,29.709279,23.248336,23.756130,29.449537,23.338742,23.589677,29.034157,22.866329,23.057371,29.260360,23.710281,23.976141,31.809253,23.506659,24.044645,31.281502,23.393989,23.637099,22.724790,22.906245,21.743265,23.334110,23.066280,23.226721,20.468919,25.648742,16.183835,15.588898,16.862228,16.674920,29.185078,32.973420,29.878739,30.391066,36.233505,31.393272,29.526655,24.130264,-0.345389,-0.380171,-0.384437,-0.343421,-0.124230,-745.389350,-780.171134,-784.436825,-743.420570,-524.229663,44.014070,48.248451,44.112544,48.084327,51.596565,414.505631,61.312663,465.449394,46.049199,51.366733
6/20/2024 7:25:03 PM,70.100000,101.730000,131.300000,0.000000,100.000000,0.000000,29.200000,23.100000,31.200000,3.000000,0.000000,24.641272,25.581870,32.139131,23.856051,24.399364,31.723802,23.059195,23.655243,30.300241,22.655896,22.852765,29.584734,22.105282,22.536172,29.777631,22.335262,23.562474,23.267468,29.380529,22.056151,22.389160,30.234082,21.751913,22.273967,29.949732,22.767878,23.027152,29.855138,22.398126,22.527997,30.025756,22.613026,29.676118,23.266816,23.757168,29.419303,23.348730,23.603787,29.028156,22.894469,23.073792,29.226715,23.725762,23.985428,31.725963,23.525587,24.053701,31.228364,23.400586,23.664099,22.736451,22.912160,21.758633,23.314551,23.088951,23.234009,20.509489,25.647545,16.207309,15.620100,16.871942,16.701626,29.161226,32.965045,29.841552,30.372457,36.203948,31.349213,29.490773,24.135813,-0.340796,-0.375905,-0.378530,-0.336202,-0.116026,-740.795529,-775.905444,-778.530484,-736.201709,-516.026409,44.211018,48.215626,43.817122,48.182801,49.200366,-48.781256,61.443962,-68.902781,46.049199,51.169785
