Date & Time,Air Temperature [degC],Thermostat,EIR,Capacity_W,Power_kW
2024-06-06 12:40:00,31.96666666666667,27.624681666666664,0.19339392082154716,7241.783613068212,1.400457778
2024-06-06 12:45:00,31.880000000000003,27.9746536,0.18949761066315346,7391.891129154904,1.400457778
2024-06-06 12:50:00,31.8,28.894162799999997,0.17982138145195845,7789.626923029183,1.400457778
2024-06-06 12:55:00,31.8,28.408251,0.1847698183095134,7579.929111021103,1.400457778
2024-06-06 13:40:00,32.166666666666664,28.789089999999998,0.18303632278750745,7687.755810039326,1.407061111
2024-06-06 13:45:00,32.32,28.8871216,0.18290438912219226,7694.539115025179,1.407061111
2024-06-06 13:50:00,32.36,28.448943200000002,0.18763560300308096,7499.141301835184,1.407061111
2024-06-06 13:55:00,32.2,28.082521999999997,0.1903410211963792,7392.540246472903,1.407061111
2024-06-06 14:45:00,33.1,26.9894075,0.20628710844896794,9102.31124925951,1.877688889
2024-06-06 14:50:00,32.9,25.80553925,0.21501900952660363,8745.980153630428,1.877688889
2024-06-06 14:55:00,32.620000000000005,22.6772268,0.23696996126181585,7608.4255067079885,1.8029362222
2024-06-06 15:00:00,32.720000000000006,22.636806200000002,0.23789006703132326,7369.5648697981105,1.753101111
2024-06-06 15:05:00,32.8,22.680092,0.23815521078377686,7361.268884727528,1.753101111
2024-06-06 15:10:00,32.8,22.308454,0.2405160765826945,7288.9156291502595,1.753101111
2024-06-06 15:25:00,32.93333333333333,23.212711666666667,0.23551871597470475,8022.293039891917,1.88934
2024-06-06 15:30:00,33.0,22.6395474,0.2397705970802082,7879.902149939653,1.88934
2024-06-06 15:35:00,33.0,22.4967514,0.2406889225815394,7849.774534753065,1.88934
2024-06-06 15:40:00,33.0,22.433477,0.2410925400083225,7836.592456194341,1.88934
2024-06-06 16:10:00,33.43333333333333,25.813225666666668,0.21889145497185603,7910.41145950448,1.7315111110000003
2024-06-06 16:15:00,33.480000000000004,26.3724592,0.21428223450259593,8082.463164208273,1.731511111
2024-06-06 16:20:00,33.379999999999995,26.730173999999998,0.21040777237266503,8231.264824034508,1.731511111
2024-06-06 16:25:00,33.3,26.0918258,0.21561150140228,8563.180273487818,1.846135111
2024-06-06 16:30:00,33.3,26.1906142,0.21475475968194974,8952.504075887135,1.922551111
2024-06-06 16:35:00,33.3,26.0160172,0.2162764177682103,8889.4184442547,1.922551111
2024-06-06 16:40:00,33.3,26.198327499999998,0.21469108823276134,8954.976376261693,1.922551111
2024-06-07 18:25:00,33.6,26.803825,0.2112030283518078,9160.769318028762,1.934782222
2024-06-07 18:30:00,33.5,26.64585633333333,0.2119948086991863,9126.624861682814,1.934782222
2024-06-07 18:35:00,33.5,26.65557475,0.21190754118832048,9130.333937447393,1.934782222
2024-06-07 18:40:00,33.5,26.3748198,0.21443131316712938,8996.256233349879,1.9290662224
2024-06-07 18:45:00,33.5,26.2284448,0.21572771491316362,8924.484061728985,1.9252555560000002
2024-06-07 18:50:00,33.480000000000004,26.058448,0.21708490115470558,8868.709981012002,1.9252555560000002
2024-06-07 18:55:00,33.4,26.013736799999997,0.21694949612245748,8841.681938245809,1.9181962224
2024-06-07 19:00:00,33.4,25.774116199999998,0.2190015887749955,8737.514469406726,1.91349
2024-06-07 19:05:00,33.36,25.560072400000003,0.22054732451941367,8676.112882876767,1.91349
2024-06-07 19:10:00,33.2,25.4989756,0.2200094885156212,8644.40549396251,1.9018473336
2024-06-07 19:15:00,33.2,25.4017176,0.22081056288885997,8578.024173017593,1.8940855559999998
2024-06-07 19:20:00,33.2,25.1465442,0.22289639141553924,8497.631669630064,1.8940855559999998
2024-06-07 19:25:00,33.160000000000004,25.034020599999998,0.22353994667545501,8393.581565988028,1.876307556
2024-06-07 19:30:00,32.96,24.8979198,0.22331052349766364,8349.285113590446,1.864455556
2024-06-07 19:35:00,32.8,24.763816600000002,0.22331658543361307,8349.061256451374,1.864455556
2024-06-07 19:40:00,32.779999999999994,24.5483762,0.2248507687365923,8217.09334415245,1.847595556
2024-06-07 19:45:00,32.68,24.450002599999998,0.22495007794835775,8163.502825353777,1.8363555560000002
2024-06-07 19:50:00,32.56,24.2103654,0.22596657967193493,8126.69175148085,1.8363555560000002
2024-06-07 19:55:00,32.339999999999996,24.169445200000002,0.22485131196843708,8114.897023696137,1.8246408889999999
2024-06-07 20:00:00,32.08,24.0022646,0.22440010920592787,8096.483192117184,1.8168311109999997
2024-06-07 20:05:00,31.98,23.8027776,0.22519184018063387,8067.961960182925,1.8168311109999997
2024-06-07 20:10:00,31.880000000000003,23.67007,0.22548994595630106,8000.717661452855,1.8040791112
2024-06-07 20:15:00,31.76,23.476837,0.22606437823744013,7942.829417271374,1.7955777779999997
2024-06-07 20:20:00,31.560000000000002,23.336310400000002,0.22575899586688714,7953.655206959238,1.7955777779999997
2024-06-07 20:25:00,31.380000000000003,23.2131188,0.22545146404268443,7899.89764655218,1.7810137776000001
2024-06-07 20:30:00,31.28,23.0363164,0.225990646633374,7837.970711933058,1.771304444
2024-06-07 20:35:00,31.160000000000004,22.8605458,0.22637393767414804,7824.771189198016,1.771304444
2024-06-07 20:40:00,30.96,22.7394244,0.22590294389960608,7824.760795293699,1.7676331111999999
2024-06-07 20:45:00,30.76,22.6188894,0.22542288466434343,7830.609029411729,1.765185556
2024-06-07 20:50:00,30.580000000000002,22.4247394,0.22550595943141033,7827.710683796712,1.765185556
2024-06-07 20:55:00,30.5,22.308339,0.22571824597567935,7820.309932370135,1.765185556
2024-06-07 21:10:00,30.266666666666666,23.560514333333334,0.2163822271716397,8010.385160845409,1.733223333
